ID_PESQUISA;DATA_PESQUISA;MUNICÍPIO;ESTADO;INTENÇÃO DE VOTO
P2;11/09/2022;Nazaré da Mata;PE;A
P2;11/09/2022;Sales;SP;A
P2;11/09/2022;Natividade;RJ;B
P2;11/09/2022;Araruna;PB;A
P2;11/09/2022;Amapá do Maranhão;MA;B
P2;11/09/2022;Rio Branco;AC;B
P2;11/09/2022;Aliança do Tocantins;TO;A
P2;11/09/2022;Mossoró;RN;A
P2;11/09/2022;Itaboraí;RJ;B
P2;11/09/2022;Rondonópolis;MT;A
P2;11/09/2022;São José do Rio Preto;SP;A
P2;11/09/2022;Guaçuí;ES;A
P2;11/09/2022;Rorainópolis;RR;B
P2;11/09/2022;Rio Branco;AC;B
P2;11/09/2022;Natal;RN;A
P2;11/09/2022;Alto Alegre;RR;B
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Ipiranga;PR;B
P2;11/09/2022;Manaus;AM;A
P2;11/09/2022;Lobato;PR;B
P2;11/09/2022;São Mateus;ES;A
P2;11/09/2022;Nova Lacerda;MT;A
P2;11/09/2022;Boa Esperança;ES;B
P2;11/09/2022;Camaragibe;PE;B
P2;11/09/2022;Pimenta Bueno;RO;B
P2;11/09/2022;Campo Grande;MS;B
P2;11/09/2022;Itaubal;AP;A
P2;11/09/2022;Getulina;SP;A
P2;11/09/2022;Israelândia;GO;A
P2;11/09/2022;Juiz de Fora;MG;A
P2;11/09/2022;Porto Walter;AC;B
P2;11/09/2022;Alto Alegre;RR;B
P2;11/09/2022;Porto Walter;AC;B
P2;11/09/2022;Rio Branco;AC;B
P2;11/09/2022;Sumé;PB;A
P2;11/09/2022;Corumbá;MS;B
P2;11/09/2022;São Bernardo do Campo;SP;A
P2;11/09/2022;Anicuns;GO;A
P2;11/09/2022;Cachoeira do Piriá;PA;B
P2;11/09/2022;Turilândia;MA;B
P2;11/09/2022;Curitiba;PR;A
P2;11/09/2022;Patos;PB;B
P2;11/09/2022;São Bento;MA;A
P2;11/09/2022;Breves;PA;A
P2;11/09/2022;Mossoró;RN;A
P2;11/09/2022;Alto Alegre;RR;A
P2;11/09/2022;Manaquiri;AM;A
P2;11/09/2022;São Pedro do Piauí;PI;A
P2;11/09/2022;Manaus;AM;A
P2;11/09/2022;Colatina;ES;B
P2;11/09/2022;São João da Baliza;RR;A
P2;11/09/2022;Manaus;AM;B
P2;11/09/2022;Paraíso do Tocantins;TO;B
P2;11/09/2022;Talismã;TO;A
P2;11/09/2022;Barcarena;PA;B
P2;11/09/2022;Rio de Janeiro;RJ;A
P2;11/09/2022;Rio Crespo;RO;B
P2;11/09/2022;Alvorada D'Oeste;RO;A
P2;11/09/2022;Maravilha;AL;B
P2;11/09/2022;Xapuri;AC;B
P2;11/09/2022;Alagoa Grande;PB;A
P2;11/09/2022;Araguanã;MA;A
P2;11/09/2022;Tianguá;CE;A
P2;11/09/2022;Maceió;AL;A
P2;11/09/2022;Natal;RN;B
P2;11/09/2022;Pedro Afonso;TO;A
P2;11/09/2022;Belém;PA;A
P2;11/09/2022;Igrejinha;RS;A
P2;11/09/2022;Macapá;AP;B
P2;11/09/2022;Porto Calvo;AL;B
P2;11/09/2022;Balneário Barra do Sul;SC;A
P2;11/09/2022;Cuiabá;MT;A
P2;11/09/2022;Passira;PE;A
P2;11/09/2022;Flor do Sertão;SC;A
P2;11/09/2022;Boa Vista;RR;B
P2;11/09/2022;Santa Izabel do Pará;PA;A
P2;11/09/2022;Humaitá;AM;B
P2;11/09/2022;Laranjal do Jari;AP;B
P2;11/09/2022;Campina do Monte Alegre;SP;A
P2;11/09/2022;Governador Dix-Sept Rosado;RN;A
P2;11/09/2022;Senador Guiomard;AC;B
P2;11/09/2022;São Paulo;SP;B
P2;11/09/2022;Igarapé Grande;MA;A
P2;11/09/2022;Atílio Vivácqua;ES;B
P2;11/09/2022;Rio das Ostras;RJ;A
P2;11/09/2022;São João da Baliza;RR;B
P2;11/09/2022;Laranjal do Jari;AP;A
P2;11/09/2022;Ibirama;SC;B
P2;11/09/2022;Porto Nacional;TO;B
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Rio das Ostras;RJ;B
P2;11/09/2022;Fortaleza;CE;A
P2;11/09/2022;Flor do Sertão;SC;B
P2;11/09/2022;Campo Grande;MS;A
P2;11/09/2022;São Gonçalo;RJ;B
P2;11/09/2022;Aracaju;SE;A
P2;11/09/2022;Porto Velho;RO;A
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Santo Inácio do Piauí;PI;A
P2;11/09/2022;Peri Mirim;MA;A
P2;11/09/2022;Macapá;AP;B
P2;11/09/2022;Boa Vista;RR;B
P2;11/09/2022;Vila Velha;ES;B
P2;11/09/2022;Prudente de Morais;MG;A
P2;11/09/2022;Tamandaré;PE;A
P2;11/09/2022;Rio do Sul;SC;B
P2;11/09/2022;Porto Walter;AC;B
P2;11/09/2022;Janaúba;MG;B
P2;11/09/2022;Igaci;AL;A
P2;11/09/2022;Itabela;BA;A
P2;11/09/2022;Natal;RN;B
P2;11/09/2022;Mata Grande;AL;A
P2;11/09/2022;Rio das Ostras;RJ;A
P2;11/09/2022;Aparecida do Rio Negro;TO;A
P2;11/09/2022;Jaguariúna;SP;B
P2;11/09/2022;Rio Branco;AC;B
P2;11/09/2022;Rosário do Catete;SE;B
P2;11/09/2022;Água Preta;PE;B
P2;11/09/2022;Buriti dos Lopes;PI;A
P2;11/09/2022;Imaculada;PB;A
P2;11/09/2022;Ponta Grossa;PR;A
P2;11/09/2022;Biguaçu;SC;A
P2;11/09/2022;Marabá;PA;B
P2;11/09/2022;São José de Ribamar;MA;B
P2;11/09/2022;Rio Largo;AL;A
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Juiz de Fora;MG;A
P2;11/09/2022;Amarante;PI;A
P2;11/09/2022;Correia Pinto;SC;B
P2;11/09/2022;Xapuri;AC;B
P2;11/09/2022;Itaporanga d'Ajuda;SE;A
P2;11/09/2022;São João da Barra;RJ;B
P2;11/09/2022;Cláudia;MT;B
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Viçosa;MG;A
P2;11/09/2022;Salto;SP;A
P2;11/09/2022;Belém;PA;A
P2;11/09/2022;Paes Landim;PI;A
P2;11/09/2022;Conquista D'Oeste;MT;B
P2;11/09/2022;São Miguel do Gostoso;RN;B
P2;11/09/2022;Mundo Novo;MS;B
P2;11/09/2022;Recife;PE;B
P2;11/09/2022;Cruzmaltina;PR;B
P2;11/09/2022;Capixaba;AC;B
P2;11/09/2022;Talismã;TO;A
P2;11/09/2022;Barra da Estiva;BA;A
P2;11/09/2022;Marechal Deodoro;AL;B
P2;11/09/2022;Ivaí;PR;B
P2;11/09/2022;Aracaju;SE;A
P2;11/09/2022;Trombudo Central;SC;B
P2;11/09/2022;Pejuçara;RS;B
P2;11/09/2022;Cacaulândia;RO;B
P2;11/09/2022;Cruzeta;RN;A
P2;11/09/2022;Tucumã;PA;A
P2;11/09/2022;Mossoró;RN;B
P2;11/09/2022;Terenos;MS;A
P2;11/09/2022;Santa Cruz da Esperança;SP;B
P2;11/09/2022;Santo Expedito do Sul;RS;B
P2;11/09/2022;Rio Branco;AC;B
P2;11/09/2022;Salvador;BA;A
P2;11/09/2022;Atibaia;SP;B
P2;11/09/2022;São Simão;SP;A
P2;11/09/2022;Ipojuca;PE;B
P2;11/09/2022;Alcinópolis;MS;A
P2;11/09/2022;Laranjal do Jari;AP;B
P2;11/09/2022;Porto Walter;AC;B
P2;11/09/2022;São Jerônimo;RS;A
P2;11/09/2022;São Miguel Arcanjo;SP;A
P2;11/09/2022;Magalhães Barata;PA;B
P2;11/09/2022;São Luiz;RR;A
P2;11/09/2022;Iranduba;AM;A
P2;11/09/2022;Rio de Janeiro;RJ;B
P2;11/09/2022;Pato Branco;PR;A
P2;11/09/2022;Salvador;BA;A
P2;11/09/2022;Laranjal do Jari;AP;B
P2;11/09/2022;Portão;RS;B
P2;11/09/2022;Imperatriz;MA;A
P2;11/09/2022;Itatim;BA;A
P2;11/09/2022;Paramirim;BA;B
P2;11/09/2022;Glória de Dourados;MS;B
P2;11/09/2022;Manaus;AM;A
P2;11/09/2022;Corumbá;MS;A
P2;11/09/2022;Londrina;PR;B
P2;11/09/2022;Esplanada;BA;A
P2;11/09/2022;Ribeira do Amparo;BA;A
P2;11/09/2022;Santo Antônio;RN;A
P2;11/09/2022;Castanhal;PA;A
P2;11/09/2022;Tanque do Piauí;PI;A
P2;11/09/2022;Corumbaíba;GO;B
P2;11/09/2022;Goiânia;GO;A
P2;11/09/2022;Nova Santa Rita;PI;A
P2;11/09/2022;Dourados;MS;A
P2;11/09/2022;Alto Alegre;RR;B
P2;11/09/2022;São José dos Quatro Marcos;MT;A
P2;11/09/2022;Parauapebas;PA;A
P2;11/09/2022;Porto Walter;AC;B
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Natal;RN;A
P2;11/09/2022;Caraúbas;RN;B
P2;11/09/2022;Barbacena;MG;B
P2;11/09/2022;Natividade;TO;A
P2;11/09/2022;Lábrea;AM;B
P2;11/09/2022;Simplício Mendes;PI;A
P2;11/09/2022;Belo Horizonte;MG;B
P2;11/09/2022;Buenos Aires;PE;A
P2;11/09/2022;Biguaçu;SC;A
P2;11/09/2022;Minador do Negrão;AL;B
P2;11/09/2022;Olho d'Água do Casado;AL;A
P2;11/09/2022;Caetanos;BA;B
P2;11/09/2022;Videira;SC;A
P2;11/09/2022;Álvares Florence;SP;B
P2;11/09/2022;Mossoró;RN;A
P2;11/09/2022;Farroupilha;RS;A
P2;11/09/2022;Senador Sá;CE;A
P2;11/09/2022;Goianésia;GO;B
P2;11/09/2022;São José das Palmeiras;PR;A
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Paraíso do Tocantins;TO;A
P2;11/09/2022;Ilha de Itamaracá;PE;A
P2;11/09/2022;São Caetano do Sul;SP;A
P2;11/09/2022;Patos;PB;A
P2;11/09/2022;Rondolândia;MT;B
P2;11/09/2022;Cajueiro da Praia;PI;A
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Sapucaia do Sul;RS;A
P2;11/09/2022;Palmas;TO;A
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Carneiros;AL;A
P2;11/09/2022;Pombos;PE;A
P2;11/09/2022;São Miguel Arcanjo;SP;A
P2;11/09/2022;Camacan;BA;A
P2;11/09/2022;Camapuã;MS;A
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Ribeirópolis;SE;A
P2;11/09/2022;Senador Sá;CE;B
P2;11/09/2022;Rio de Janeiro;RJ;B
P2;11/09/2022;João Pessoa;PB;A
P2;11/09/2022;Araguaína;TO;B
P2;11/09/2022;Axixá do Tocantins;TO;A
P2;11/09/2022;Aracruz;ES;A
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Rio de Janeiro;RJ;B
P2;11/09/2022;Nazaré do Piauí;PI;B
P2;11/09/2022;Curitiba;PR;B
P2;11/09/2022;Lagoa Vermelha;RS;B
P2;11/09/2022;Arapiraca;AL;B
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Porto Acre;AC;B
P2;11/09/2022;Londrina;PR;B
P2;11/09/2022;Juiz de Fora;MG;B
P2;11/09/2022;Itaitinga;CE;A
P2;11/09/2022;Pacatuba;SE;A
P2;11/09/2022;Nova Friburgo;RJ;B
P2;11/09/2022;Laranja da Terra;ES;B
P2;11/09/2022;Rio das Ostras;RJ;A
P2;11/09/2022;Machadinho D'Oeste;RO;B
P2;11/09/2022;Serra;ES;A
P2;11/09/2022;Vacaria;RS;B
P2;11/09/2022;Matrinchã;GO;B
P2;11/09/2022;Jacaraú;PB;A
P2;11/09/2022;Água Azul do Norte;PA;B
P2;11/09/2022;Chapecó;SC;A
P2;11/09/2022;Bacabal;MA;A
P2;11/09/2022;Laranjal do Jari;AP;A
P2;11/09/2022;Acará;PA;B
P2;11/09/2022;Capixaba;AC;B
P2;11/09/2022;Carrasco Bonito;TO;A
P2;11/09/2022;Dourados;MS;A
P2;11/09/2022;Betim;MG;B
P2;11/09/2022;Salinas da Margarida;BA;A
P2;11/09/2022;Curralinhos;PI;A
P2;11/09/2022;Vilhena;RO;B
P2;11/09/2022;Araguatins;TO;B
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Macapá;AP;A
P2;11/09/2022;São José da Laje;AL;B
P2;11/09/2022;Paranaíba;MS;B
P2;11/09/2022;Capixaba;AC;B
P2;11/09/2022;Bragança;PA;A
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Toledo;PR;B
P2;11/09/2022;Cabixi;RO;B
P2;11/09/2022;Chapecó;SC;A
P2;11/09/2022;Vitória;ES;A
P2;11/09/2022;Araruna;PB;A
P2;11/09/2022;Planaltino;BA;B
P2;11/09/2022;São Fidélis;RJ;B
P2;11/09/2022;Campo Largo;PR;A
P2;11/09/2022;Recife;PE;A
P2;11/09/2022;Urbano Santos;MA;A
P2;11/09/2022;Ponte Alta;SC;B
P2;11/09/2022;Aracati;CE;A
P2;11/09/2022;São José dos Basílios;MA;A
P2;11/09/2022;Toledo;PR;B
P2;11/09/2022;Bom Jesus;RS;B
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Filadélfia;TO;B
P2;11/09/2022;Pirapora;MG;B
P2;11/09/2022;Anápolis;GO;B
P2;11/09/2022;Itaquitinga;PE;B
P2;11/09/2022;Caçu;GO;B
P2;11/09/2022;Guarapari;ES;B
P2;11/09/2022;Carpina;PE;A
P2;11/09/2022;Pilões;PB;A
P2;11/09/2022;Capitão Poço;PA;B
P2;11/09/2022;São José do Rio Preto;SP;B
P2;11/09/2022;Itabuna;BA;A
P2;11/09/2022;Canguçu;RS;A
P2;11/09/2022;Itaú de Minas;MG;B
P2;11/09/2022;Nazarezinho;PB;A
P2;11/09/2022;Cubatão;SP;B
P2;11/09/2022;Macapá;AP;A
P2;11/09/2022;Jacaraú;PB;B
P2;11/09/2022;Coruripe;AL;B
P2;11/09/2022;Natividade;RJ;B
P2;11/09/2022;Vila Velha;ES;A
P2;11/09/2022;Porto Velho;RO;B
P2;11/09/2022;Campo Grande;MS;B
P2;11/09/2022;Itabira;MG;A
P2;11/09/2022;Guaraí;TO;B
P2;11/09/2022;Cutias;AP;B
P2;11/09/2022;Vilhena;RO;B
P2;11/09/2022;Juazeiro;BA;A
P2;11/09/2022;Aveiro;PA;A
P2;11/09/2022;Viana;ES;A
P2;11/09/2022;Aracaju;SE;B
P2;11/09/2022;Alto Alegre;RR;B
P2;11/09/2022;Juarina;TO;A
P2;11/09/2022;Campo Grande;MS;B
P2;11/09/2022;São Domingos do Capim;PA;B
P2;11/09/2022;Carneiros;AL;B
P2;11/09/2022;Rondon do Pará;PA;A
P2;11/09/2022;Terenos;MS;A
P2;11/09/2022;Poranga;CE;B
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Rio Branco;AC;B
P2;11/09/2022;Igaci;AL;B
P2;11/09/2022;Vereda;BA;A
P2;11/09/2022;Iranduba;AM;B
P2;11/09/2022;Algodão de Jandaíra;PB;A
P2;11/09/2022;Alto Alegre;RR;B
P2;11/09/2022;Porto Velho;RO;A
P2;11/09/2022;Calçoene;AP;A
P2;11/09/2022;Santo Ângelo;RS;B
P2;11/09/2022;Jaguaribara;CE;B
P2;11/09/2022;Aquidabã;SE;A
P2;11/09/2022;Boa Vista;RR;B
P2;11/09/2022;Divinolândia de Minas;MG;B
P2;11/09/2022;Curitiba;PR;B
P2;11/09/2022;Serra do Navio;AP;B
P2;11/09/2022;Jericó;PB;A
P2;11/09/2022;Rio de Janeiro;RJ;B
P2;11/09/2022;Porto Walter;AC;B
P2;11/09/2022;Serra Nova Dourada;MT;B
P2;11/09/2022;Araguaína;TO;A
P2;11/09/2022;Borborema;SP;B
P2;11/09/2022;Mogeiro;PB;B
P2;11/09/2022;Goiânia;GO;A
P2;11/09/2022;Parnamirim;PE;B
P2;11/09/2022;Espigão D'Oeste;RO;A
P2;11/09/2022;João Pessoa;PB;A
P2;11/09/2022;Juti;MS;A
P2;11/09/2022;Alto Alegre;RR;A
P2;11/09/2022;Macapá;AP;B
P2;11/09/2022;São Gonçalo;RJ;B
P2;11/09/2022;Pedra Branca do Amapari;AP;B
P2;11/09/2022;São Gonçalo;RJ;A
P2;11/09/2022;Barra Velha;SC;B
P2;11/09/2022;São Luiz;RR;A
P2;11/09/2022;Ibatiba;ES;B
P2;11/09/2022;Rio Verde de Mato Grosso;MS;A
P2;11/09/2022;Londrina;PR;A
P2;11/09/2022;Teresina;PI;A
P2;11/09/2022;Manaquiri;AM;B
P2;11/09/2022;Nova Monte Verde;MT;B
P2;11/09/2022;Mariluz;PR;A
P2;11/09/2022;Porto Walter;AC;B
P2;11/09/2022;Itá;SC;B
P2;11/09/2022;Alto Alegre;RR;A
P2;11/09/2022;Iaras;SP;B
P2;11/09/2022;Divina Pastora;SE;A
P2;11/09/2022;São Simão;GO;B
P2;11/09/2022;Ibimirim;PE;A
P2;11/09/2022;Canavieira;PI;A
P2;11/09/2022;Quixaba;PE;A
P2;11/09/2022;Goiânia;GO;B
P2;11/09/2022;Mococa;SP;B
P2;11/09/2022;Palmeirais;PI;B
P2;11/09/2022;Rio Crespo;RO;A
P2;11/09/2022;Curitiba;PR;A
P2;11/09/2022;Canaã dos Carajás;PA;B
P2;11/09/2022;Belo Horizonte;MG;B
P2;11/09/2022;Salvador;BA;A
P2;11/09/2022;Cariacica;ES;B
P2;11/09/2022;Darcinópolis;TO;B
P2;11/09/2022;Mesquita;RJ;B
P2;11/09/2022;Alpinópolis;MG;B
P2;11/09/2022;Apucarana;PR;A
P2;11/09/2022;Ananindeua;PA;A
P2;11/09/2022;Terenos;MS;B
P2;11/09/2022;Italva;RJ;B
P2;11/09/2022;Várzea Grande;MT;B
P2;11/09/2022;Coronel Ezequiel;RN;A
P2;11/09/2022;Ribeirão Pires;SP;B
P2;11/09/2022;Manaus;AM;A
P2;11/09/2022;Tapera;RS;B
P2;11/09/2022;Oiapoque;AP;A
P2;11/09/2022;Penalva;MA;B
P2;11/09/2022;São José de Espinharas;PB;A
P2;11/09/2022;Camapuã;MS;A
P2;11/09/2022;Nova Olinda;TO;B
P2;11/09/2022;Rio Branco;AC;B
P2;11/09/2022;Manicoré;AM;B
P2;11/09/2022;Japorã;MS;B
P2;11/09/2022;Canarana;BA;A
P2;11/09/2022;Manaus;AM;A
P2;11/09/2022;Piraí do Sul;PR;B
P2;11/09/2022;São Gonçalo do Amarante;RN;B
P2;11/09/2022;Miracema do Tocantins;TO;B
P2;11/09/2022;Aparecida de Goiânia;GO;A
P2;11/09/2022;Salinas da Margarida;BA;A
P2;11/09/2022;José de Freitas;PI;A
P2;11/09/2022;Paranhos;MS;B
P2;11/09/2022;Marechal Floriano;ES;B
P2;11/09/2022;São Fidélis;RJ;A
P2;11/09/2022;Feijó;AC;B
P2;11/09/2022;Boa Vista;RR;A
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Santana do Paraíso;MG;B
P2;11/09/2022;Capistrano;CE;A
P2;11/09/2022;Rio Preto da Eva;AM;A
P2;11/09/2022;Teresina;PI;A
P2;11/09/2022;Tupiratins;TO;A
P2;11/09/2022;Jequiá da Praia;AL;B
P2;11/09/2022;Campinápolis;MT;B
P2;11/09/2022;Satubinha;MA;B
P2;11/09/2022;Caruaru;PE;A
P2;11/09/2022;Areia Branca;RN;A
P2;11/09/2022;Cumari;GO;A
P2;11/09/2022;Ipirá;BA;A
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Manaquiri;AM;A
P2;11/09/2022;Sigefredo Pacheco;PI;A
P2;11/09/2022;Messias;AL;A
P2;11/09/2022;Aripuanã;MT;B
P2;11/09/2022;Pirambu;SE;A
P2;11/09/2022;Pouso Alegre;MG;B
P2;11/09/2022;Passo do Sobrado;RS;A
P2;11/09/2022;Escada;PE;A
P2;11/09/2022;Glória do Goitá;PE;B
P2;11/09/2022;Jericó;PB;A
P2;11/09/2022;Salinas da Margarida;BA;A
P2;11/09/2022;Primavera;PE;B
P2;11/09/2022;Rio das Ostras;RJ;B
P2;11/09/2022;Porto Velho;RO;B
P2;11/09/2022;Inhapi;AL;B
P2;11/09/2022;Fortaleza dos Valos;RS;A
P2;11/09/2022;São Paulo;SP;B
P2;11/09/2022;Aquidabã;SE;A
P2;11/09/2022;Salinas da Margarida;BA;A
P2;11/09/2022;Sena Madureira;AC;A
P2;11/09/2022;Salvador;BA;A
P2;11/09/2022;Santa Cruz do Sul;RS;B
P2;11/09/2022;União dos Palmares;AL;A
P2;11/09/2022;Caarapó;MS;B
P2;11/09/2022;Vilhena;RO;B
P2;11/09/2022;Ribeirão Pires;SP;B
P2;11/09/2022;Santana;AP;A
P2;11/09/2022;Caxias do Sul;RS;B
P2;11/09/2022;Demerval Lobão;PI;A
P2;11/09/2022;Porto Velho;RO;B
P2;11/09/2022;São Miguel Arcanjo;SP;A
P2;11/09/2022;Paramoti;CE;B
P2;11/09/2022;São Vicente Férrer;PE;A
P2;11/09/2022;Tanque do Piauí;PI;A
P2;11/09/2022;São José do Rio Preto;SP;A
P2;11/09/2022;Pojuca;BA;A
P2;11/09/2022;Manaquiri;AM;B
P2;11/09/2022;Macapá;AP;B
P2;11/09/2022;Fortaleza dos Valos;RS;B
P2;11/09/2022;Salinas da Margarida;BA;A
P2;11/09/2022;Alto Alegre;RR;A
P2;11/09/2022;Manari;PE;A
P2;11/09/2022;Independência;CE;B
P2;11/09/2022;Guaraniaçu;PR;B
P2;11/09/2022;Euclides da Cunha Paulista;SP;B
P2;11/09/2022;Rio Branco;AC;B
P2;11/09/2022;Matões;MA;A
P2;11/09/2022;Martinópolis;SP;B
P2;11/09/2022;Ipojuca;PE;B
P2;11/09/2022;Cajueiro;AL;A
P2;11/09/2022;Silves;AM;A
P2;11/09/2022;Indiaroba;SE;A
P2;11/09/2022;Comendador Levy Gasparian;RJ;B
P2;11/09/2022;Eldorado;MS;B
P2;11/09/2022;Jericó;PB;B
P2;11/09/2022;Luzilândia;PI;A
P2;11/09/2022;Jarinu;SP;B
P2;11/09/2022;Carpina;PE;B
P2;11/09/2022;Madalena;CE;B
P2;11/09/2022;Macapá;AP;A
P2;11/09/2022;Anajás;PA;A
P2;11/09/2022;Divinópolis do Tocantins;TO;B
P2;11/09/2022;São Manoel do Paraná;PR;A
P2;11/09/2022;Passos;MG;A
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Boa Vista;RR;A
P2;11/09/2022;Maricá;RJ;A
P2;11/09/2022;Recife;PE;A
P2;11/09/2022;Maraã;AM;A
P2;11/09/2022;Vitória do Jari;AP;B
P2;11/09/2022;Maceió;AL;B
P2;11/09/2022;Manaquiri;AM;A
P2;11/09/2022;Luís Eduardo Magalhães;BA;A
P2;11/09/2022;Castelo;ES;A
P2;11/09/2022;Macapá;AP;A
P2;11/09/2022;Manaus;AM;B
P2;11/09/2022;Campo do Tenente;PR;A
P2;11/09/2022;Olho d'Água Grande;AL;B
P2;11/09/2022;Vale do Paraíso;RO;A
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Ipiranga de Goiás;GO;B
P2;11/09/2022;Forquilha;CE;B
P2;11/09/2022;Careiro;AM;A
P2;11/09/2022;Douradina;MS;A
P2;11/09/2022;Tomazina;PR;B
P2;11/09/2022;Barra de São Miguel;PB;A
P2;11/09/2022;Forquilha;CE;A
P2;11/09/2022;Rio de Janeiro;RJ;B
P2;11/09/2022;Parnaíba;PI;A
P2;11/09/2022;Bocaina do Sul;SC;B
P2;11/09/2022;Rurópolis;PA;B
P2;11/09/2022;Barra do Bugres;MT;B
P2;11/09/2022;Pauini;AM;A
P2;11/09/2022;Juazeiro do Norte;CE;B
P2;11/09/2022;São João da Barra;RJ;B
P2;11/09/2022;Campo Grande;MS;B
P2;11/09/2022;Benjamin Constant;AM;A
P2;11/09/2022;Sena Madureira;AC;B
P2;11/09/2022;Fortaleza;CE;A
P2;11/09/2022;Alto Alegre;RR;B
P2;11/09/2022;Goiânia;GO;A
P2;11/09/2022;Maceió;AL;A
P2;11/09/2022;Venda Nova do Imigrante;ES;B
P2;11/09/2022;Barreirinha;AM;B
P2;11/09/2022;Urutaí;GO;A
P2;11/09/2022;Serranos;MG;A
P2;11/09/2022;São Pedro da Cipa;MT;A
P2;11/09/2022;Santo Antônio de Pádua;RJ;B
P2;11/09/2022;Água Azul do Norte;PA;A
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Jarinu;SP;B
P2;11/09/2022;Patos;PB;A
P2;11/09/2022;Camalaú;PB;A
P2;11/09/2022;Caroebe;RR;B
P2;11/09/2022;Amajari;RR;B
P2;11/09/2022;Carlinda;MT;B
P2;11/09/2022;Santa Luz;PI;A
P2;11/09/2022;Aracaju;SE;B
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Porto Walter;AC;B
P2;11/09/2022;São Félix do Xingu;PA;B
P2;11/09/2022;Denise;MT;A
P2;11/09/2022;Cajazeiras;PB;A
P2;11/09/2022;Praia Norte;TO;A
P2;11/09/2022;Laranjal do Jari;AP;B
P2;11/09/2022;Maceió;AL;A
P2;11/09/2022;Sossêgo;PB;B
P2;11/09/2022;Cajapió;MA;A
P2;11/09/2022;União;PI;A
P2;11/09/2022;José de Freitas;PI;B
P2;11/09/2022;Areia Branca;RN;A
P2;11/09/2022;Campo do Tenente;PR;A
P2;11/09/2022;Mariluz;PR;B
P2;11/09/2022;Barcarena;PA;A
P2;11/09/2022;Olinda;PE;A
P2;11/09/2022;Santana do Ipanema;AL;A
P2;11/09/2022;Novo Itacolomi;PR;B
P2;11/09/2022;Piripiri;PI;A
P2;11/09/2022;Tabaporã;MT;B
P2;11/09/2022;Maceió;AL;B
P2;11/09/2022;São José do Calçado;ES;B
P2;11/09/2022;Itaguaí;RJ;A
P2;11/09/2022;São Paulo;SP;B
P2;11/09/2022;Camapuã;MS;B
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Brasília;DF;A
P2;11/09/2022;Mundo Novo;MS;A
P2;11/09/2022;Araranguá;SC;B
P2;11/09/2022;Mossoró;RN;A
P2;11/09/2022;Ananindeua;PA;A
P2;11/09/2022;Lassance;MG;B
P2;11/09/2022;Laranjal do Jari;AP;A
P2;11/09/2022;Joca Claudino;PB;A
P2;11/09/2022;Rio de Janeiro;RJ;B
P2;11/09/2022;São José de Espinharas;PB;B
P2;11/09/2022;Pracuúba;AP;B
P2;11/09/2022;Macapá;AP;A
P2;11/09/2022;Berizal;MG;A
P2;11/09/2022;São José do Seridó;RN;A
P2;11/09/2022;Porto Alegre;RS;B
P2;11/09/2022;Senador Guiomard;AC;A
P2;11/09/2022;Rio Branco;AC;B
P2;11/09/2022;Nioaque;MS;B
P2;11/09/2022;Prudentópolis;PR;A
P2;11/09/2022;Boa Vista;RR;B
P2;11/09/2022;Dourados;MS;B
P2;11/09/2022;Abreu e Lima;PE;B
P2;11/09/2022;Brasília;DF;B
P2;11/09/2022;Aparecida de Goiânia;GO;B
P2;11/09/2022;Mossoró;RN;A
P2;11/09/2022;Uiramutã;RR;B
P2;11/09/2022;Estação;RS;B
P2;11/09/2022;Caxias do Sul;RS;A
P2;11/09/2022;São Leopoldo;RS;B
P2;11/09/2022;Alto Rio Novo;ES;B
P2;11/09/2022;Coronel Sapucaia;MS;B
P2;11/09/2022;Goianésia;GO;A
P2;11/09/2022;Bady Bassitt;SP;A
P2;11/09/2022;Campo Verde;MT;B
P2;11/09/2022;Campina do Monte Alegre;SP;B
P2;11/09/2022;Quixaba;PE;B
P2;11/09/2022;Manaus;AM;B
P2;11/09/2022;Antônio Olinto;PR;B
P2;11/09/2022;Teresina;PI;A
P2;11/09/2022;Lagarto;SE;A
