ID_PESQUISA;DATA_PESQUISA;MUNICÍPIO;ESTADO;INTENÇÃO DE VOTO
P4;25/09/2022;Carnaubal;CE;A
P4;25/09/2022;Propriá;SE;A
P4;25/09/2022;Goianésia;GO;B
P4;25/09/2022;Jandaia;GO;A
P4;25/09/2022;São Paulo;SP;B
P4;25/09/2022;Pimenta Bueno;RO;B
P4;25/09/2022;Calçado;PE;A
P4;25/09/2022;Teresina;PI;A
P4;25/09/2022;Florínea;SP;A
P4;25/09/2022;Campina Grande;PB;A
P4;25/09/2022;Vila Velha;ES;A
P4;25/09/2022;Cantá;RR;B
P4;25/09/2022;Carmópolis;SE;A
P4;25/09/2022;Dourados;MS;A
P4;25/09/2022;Belo Horizonte;MG;A
P4;25/09/2022;Mirim Doce;SC;A
P4;25/09/2022;Fortaleza;CE;A
P4;25/09/2022;São José dos Basílios;MA;B
P4;25/09/2022;Icaraí de Minas;MG;B
P4;25/09/2022;Campina Grande do Sul;PR;A
P4;25/09/2022;Porto Walter;AC;B
P4;25/09/2022;Salinas da Margarida;BA;A
P4;25/09/2022;Humberto de Campos;MA;B
P4;25/09/2022;Guarapari;ES;A
P4;25/09/2022;Vila Valério;ES;A
P4;25/09/2022;Divinolândia de Minas;MG;A
P4;25/09/2022;Pracuúba;AP;B
P4;25/09/2022;Recife;PE;B
P4;25/09/2022;Pugmil;TO;B
P4;25/09/2022;Junqueiro;AL;A
P4;25/09/2022;Limoeiro de Anadia;AL;B
P4;25/09/2022;Itajaí;SC;B
P4;25/09/2022;Laranjal do Jari;AP;A
P4;25/09/2022;Monte das Gameleiras;RN;B
P4;25/09/2022;Pojuca;BA;A
P4;25/09/2022;Itaquitinga;PE;A
P4;25/09/2022;Pedras de Maria da Cruz;MG;B
P4;25/09/2022;Guadalupe;PI;A
P4;25/09/2022;São José do Vale do Rio Preto;RJ;B
P4;25/09/2022;Acrelândia;AC;B
P4;25/09/2022;Recife;PE;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Ipiaú;BA;B
P4;25/09/2022;Guajará;AM;B
P4;25/09/2022;Guararema;SP;B
P4;25/09/2022;Paulista;PE;A
P4;25/09/2022;Carira;SE;B
P4;25/09/2022;Taquarana;AL;A
P4;25/09/2022;Sena Madureira;AC;B
P4;25/09/2022;Cachoeira do Sul;RS;A
P4;25/09/2022;Natal;RN;A
P4;25/09/2022;São José;SC;B
P4;25/09/2022;Cabixi;RO;B
P4;25/09/2022;Douradina;MS;B
P4;25/09/2022;Coxixola;PB;A
P4;25/09/2022;Rondon do Pará;PA;B
P4;25/09/2022;Araguaçu;TO;A
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;Cuiabá;MT;A
P4;25/09/2022;Descalvado;SP;A
P4;25/09/2022;São José do Egito;PE;B
P4;25/09/2022;Porto Velho;RO;B
P4;25/09/2022;Caridade do Piauí;PI;A
P4;25/09/2022;Camaragibe;PE;A
P4;25/09/2022;Lagoinha do Piauí;PI;B
P4;25/09/2022;Congo;PB;A
P4;25/09/2022;Guadalupe;PI;A
P4;25/09/2022;Aquidabã;SE;A
P4;25/09/2022;Vila Velha;ES;B
P4;25/09/2022;Marechal Thaumaturgo;AC;A
P4;25/09/2022;Salinas da Margarida;BA;B
P4;25/09/2022;Jataí;GO;B
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;Itapiranga;SC;A
P4;25/09/2022;Campo Grande;MS;B
P4;25/09/2022;Aquidabã;SE;A
P4;25/09/2022;Epitaciolândia;AC;B
P4;25/09/2022;Manicoré;AM;B
P4;25/09/2022;Pimenta Bueno;RO;A
P4;25/09/2022;Serra;ES;B
P4;25/09/2022;Umuarama;PR;A
P4;25/09/2022;Porto Grande;AP;A
P4;25/09/2022;Aracaju;SE;B
P4;25/09/2022;Talismã;TO;A
P4;25/09/2022;Boa Vista;RR;B
P4;25/09/2022;Porto Velho;RO;B
P4;25/09/2022;Brasília;DF;A
P4;25/09/2022;Laranjal do Jari;AP;B
P4;25/09/2022;Santo Amaro das Brotas;SE;B
P4;25/09/2022;São João dos Patos;MA;A
P4;25/09/2022;Jardim do Seridó;RN;B
P4;25/09/2022;Caicó;RN;A
P4;25/09/2022;Laranjal do Jari;AP;B
P4;25/09/2022;Terenos;MS;B
P4;25/09/2022;Nova Friburgo;RJ;A
P4;25/09/2022;Nova Crixás;GO;A
P4;25/09/2022;Teixeira;PB;A
P4;25/09/2022;Colniza;MT;B
P4;25/09/2022;Jacundá;PA;A
P4;25/09/2022;Ribeirão Preto;SP;A
P4;25/09/2022;Bataguassu;MS;B
P4;25/09/2022;Mamanguape;PB;B
P4;25/09/2022;Macapá;AP;A
P4;25/09/2022;Camapuã;MS;B
P4;25/09/2022;Igarapé Grande;MA;A
P4;25/09/2022;Sousa;PB;A
P4;25/09/2022;Porto Alegre;RS;A
P4;25/09/2022;Brasília;DF;A
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Sorocaba;SP;B
P4;25/09/2022;Senador Guiomard;AC;B
P4;25/09/2022;Pimenta Bueno;RO;B
P4;25/09/2022;Forquilha;CE;A
P4;25/09/2022;Espigão D'Oeste;RO;B
P4;25/09/2022;Porto Velho;RO;A
P4;25/09/2022;Sinop;MT;A
P4;25/09/2022;Forquilha;CE;A
P4;25/09/2022;Lobato;PR;B
P4;25/09/2022;Laranjal do Jari;AP;A
P4;25/09/2022;Brasília;DF;A
P4;25/09/2022;São José do Seridó;RN;A
P4;25/09/2022;Curitiba;PR;A
P4;25/09/2022;Manaus;AM;A
P4;25/09/2022;Maceió;AL;A
P4;25/09/2022;José Gonçalves de Minas;MG;A
P4;25/09/2022;Rio Branco;AC;B
P4;25/09/2022;São Gonçalo;RJ;B
P4;25/09/2022;Aquidabã;SE;A
P4;25/09/2022;São João do Cariri;PB;A
P4;25/09/2022;Surubim;PE;A
P4;25/09/2022;Araguaína;TO;A
P4;25/09/2022;Piracuruca;PI;A
P4;25/09/2022;João Pessoa;PB;A
P4;25/09/2022;Santa Maria;RN;A
P4;25/09/2022;Porto Walter;AC;B
P4;25/09/2022;Ji-Paraná;RO;B
P4;25/09/2022;Porto Walter;AC;B
P4;25/09/2022;Monte Horebe;PB;A
P4;25/09/2022;Ijuí;RS;A
P4;25/09/2022;Palmas;TO;B
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;São Mateus;ES;A
P4;25/09/2022;Mulungu;CE;A
P4;25/09/2022;Colniza;MT;B
P4;25/09/2022;Bananeiras;PB;B
P4;25/09/2022;Floriano;PI;A
P4;25/09/2022;Crateús;CE;A
P4;25/09/2022;Darcinópolis;TO;B
P4;25/09/2022;Caiçara do Rio do Vento;RN;B
P4;25/09/2022;Angélica;MS;B
P4;25/09/2022;Paranaguá;PR;B
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;Vila Propício;GO;A
P4;25/09/2022;Santa Inês;MA;A
P4;25/09/2022;Manaus;AM;B
P4;25/09/2022;Rio de Janeiro;RJ;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Aparecida de Goiânia;GO;A
P4;25/09/2022;São Bernardino;SC;A
P4;25/09/2022;Canoas;RS;B
P4;25/09/2022;Quixaba;PE;A
P4;25/09/2022;Peri Mirim;MA;B
P4;25/09/2022;Porto Velho;RO;B
P4;25/09/2022;Maragogi;AL;B
P4;25/09/2022;Santa Maria;RS;B
P4;25/09/2022;Afonso Cláudio;ES;B
P4;25/09/2022;Montanha;ES;A
P4;25/09/2022;Camapuã;MS;A
P4;25/09/2022;Campo Grande;MS;B
P4;25/09/2022;Itaubal;AP;B
P4;25/09/2022;São Miguel Arcanjo;SP;A
P4;25/09/2022;Uruçuí;PI;B
P4;25/09/2022;Jaguarari;BA;A
P4;25/09/2022;Espera Feliz;MG;A
P4;25/09/2022;Indiaroba;SE;A
P4;25/09/2022;Casinhas;PE;B
P4;25/09/2022;Tabatinga;SP;B
P4;25/09/2022;Ilha de Itamaracá;PE;A
P4;25/09/2022;Carazinho;RS;B
P4;25/09/2022;Umuarama;PR;A
P4;25/09/2022;Fortaleza;CE;A
P4;25/09/2022;Rio das Ostras;RJ;B
P4;25/09/2022;Cachoeiro de Itapemirim;ES;B
P4;25/09/2022;Rio das Ostras;RJ;A
P4;25/09/2022;Camapuã;MS;A
P4;25/09/2022;Maceió;AL;B
P4;25/09/2022;Bragança;PA;A
P4;25/09/2022;Divina Pastora;SE;B
P4;25/09/2022;São José dos Basílios;MA;B
P4;25/09/2022;Peixoto de Azevedo;MT;A
P4;25/09/2022;Itacoatiara;AM;B
P4;25/09/2022;Serra da Saudade;MG;A
P4;25/09/2022;Vila Valério;ES;B
P4;25/09/2022;Cachoeira do Arari;PA;A
P4;25/09/2022;Araguaçu;TO;B
P4;25/09/2022;Olindina;BA;B
P4;25/09/2022;Laguna Carapã;MS;B
P4;25/09/2022;Estreito;MA;B
P4;25/09/2022;Tanque d'Arca;AL;B
P4;25/09/2022;Major Sales;RN;A
P4;25/09/2022;Espírito Santo;RN;A
P4;25/09/2022;Licínio de Almeida;BA;B
P4;25/09/2022;Manaquiri;AM;A
P4;25/09/2022;Feira de Santana;BA;A
P4;25/09/2022;Fortaleza dos Valos;RS;B
P4;25/09/2022;São Fidélis;RJ;B
P4;25/09/2022;Itaiópolis;SC;B
P4;25/09/2022;Pimenta Bueno;RO;B
P4;25/09/2022;Poço Redondo;SE;A
P4;25/09/2022;São Gonçalo;RJ;B
P4;25/09/2022;Belo Horizonte;MG;A
P4;25/09/2022;Vila Velha;ES;B
P4;25/09/2022;Vila Nova do Sul;RS;A
P4;25/09/2022;Serra;ES;B
P4;25/09/2022;São Luís;MA;A
P4;25/09/2022;Araguanã;TO;B
P4;25/09/2022;Cocal de Telha;PI;A
P4;25/09/2022;São João do Araguaia;PA;B
P4;25/09/2022;Piumhi;MG;B
P4;25/09/2022;Ipaumirim;CE;A
P4;25/09/2022;Arabutã;SC;B
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;Joca Claudino;PB;A
P4;25/09/2022;Foz do Iguaçu;PR;B
P4;25/09/2022;Nísia Floresta;RN;A
P4;25/09/2022;Paço do Lumiar;MA;B
P4;25/09/2022;Juru;PB;B
P4;25/09/2022;Anadia;AL;A
P4;25/09/2022;Tuntum;MA;B
P4;25/09/2022;Santa Cruz do Sul;RS;B
P4;25/09/2022;Itapiúna;CE;A
P4;25/09/2022;Rio das Ostras;RJ;B
P4;25/09/2022;Lábrea;AM;B
P4;25/09/2022;Indiaroba;SE;A
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;Niterói;RJ;A
P4;25/09/2022;Macapá;AP;A
P4;25/09/2022;Duque de Caxias;RJ;B
P4;25/09/2022;Chapadão do Lageado;SC;B
P4;25/09/2022;Clevelândia;PR;A
P4;25/09/2022;Brasília;DF;A
P4;25/09/2022;Manaus;AM;A
P4;25/09/2022;Macapá;AP;A
P4;25/09/2022;Cunhataí;SC;A
P4;25/09/2022;Descalvado;SP;A
P4;25/09/2022;Rio das Ostras;RJ;B
P4;25/09/2022;Queimadas;BA;B
P4;25/09/2022;Puxinanã;PB;A
P4;25/09/2022;Boa Vista;RR;A
P4;25/09/2022;Coremas;PB;B
P4;25/09/2022;Limoeiro de Anadia;AL;B
P4;25/09/2022;Presidente Figueiredo;AM;A
P4;25/09/2022;Vila Valério;ES;B
P4;25/09/2022;União do Sul;MT;A
P4;25/09/2022;Vale do Paraíso;RO;B
P4;25/09/2022;Tartarugalzinho;AP;B
P4;25/09/2022;Camaquã;RS;A
P4;25/09/2022;Passo do Sobrado;RS;A
P4;25/09/2022;Cândido Mendes;MA;B
P4;25/09/2022;Ponta Grossa;PR;B
P4;25/09/2022;São Roque do Canaã;ES;B
P4;25/09/2022;Porto Walter;AC;B
P4;25/09/2022;Maraã;AM;B
P4;25/09/2022;Taquarana;AL;A
P4;25/09/2022;Filadélfia;TO;B
P4;25/09/2022;São José do Rio Preto;SP;A
P4;25/09/2022;Rio de Janeiro;RJ;B
P4;25/09/2022;Amorinópolis;GO;B
P4;25/09/2022;São José de Ribamar;MA;A
P4;25/09/2022;Alagoa Grande;PB;A
P4;25/09/2022;Fartura do Piauí;PI;A
P4;25/09/2022;Crisópolis;BA;B
P4;25/09/2022;Jaguapitã;PR;B
P4;25/09/2022;Mossoró;RN;A
P4;25/09/2022;Maracajá;SC;B
P4;25/09/2022;Goianésia;GO;B
P4;25/09/2022;Oeiras;PI;A
P4;25/09/2022;Campo Grande;MS;B
P4;25/09/2022;Presidente Figueiredo;AM;B
P4;25/09/2022;Rodrigues Alves;AC;A
P4;25/09/2022;Natal;RN;A
P4;25/09/2022;Limoeiro do Norte;CE;A
P4;25/09/2022;Manaus;AM;B
P4;25/09/2022;Buritis;RO;A
P4;25/09/2022;Agudos do Sul;PR;A
P4;25/09/2022;Aquidabã;SE;B
P4;25/09/2022;São Joaquim;SC;B
P4;25/09/2022;Timon;MA;A
P4;25/09/2022;Alenquer;PA;A
P4;25/09/2022;Barra dos Coqueiros;SE;A
P4;25/09/2022;João Pessoa;PB;A
P4;25/09/2022;Congonhas;MG;A
P4;25/09/2022;Lages;SC;A
P4;25/09/2022;Jiquiriçá;BA;A
P4;25/09/2022;Careiro;AM;B
P4;25/09/2022;São Luiz;RR;A
P4;25/09/2022;João Pessoa;PB;A
P4;25/09/2022;Marechal Thaumaturgo;AC;B
P4;25/09/2022;Anicuns;GO;B
P4;25/09/2022;Messias;AL;B
P4;25/09/2022;Fátima;TO;B
P4;25/09/2022;Balneário Piçarras;SC;B
P4;25/09/2022;Ceará-Mirim;RN;A
P4;25/09/2022;Vinhedo;SP;B
P4;25/09/2022;Balneário Camboriú;SC;A
P4;25/09/2022;Macapá;AP;B
P4;25/09/2022;Perdigão;MG;B
P4;25/09/2022;Schroeder;SC;B
P4;25/09/2022;Porto Walter;AC;B
P4;25/09/2022;Novo Itacolomi;PR;B
P4;25/09/2022;Paranatama;PE;A
P4;25/09/2022;São José das Palmeiras;PR;B
P4;25/09/2022;Goiânia;GO;B
P4;25/09/2022;Catunda;CE;B
P4;25/09/2022;Epitaciolândia;AC;B
P4;25/09/2022;Pracuúba;AP;A
P4;25/09/2022;São João do Cariri;PB;B
P4;25/09/2022;Rio das Ostras;RJ;A
P4;25/09/2022;Marcolândia;PI;A
P4;25/09/2022;Botuverá;SC;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Itambaracá;PR;B
P4;25/09/2022;Paratinga;BA;A
P4;25/09/2022;Maringá;PR;A
P4;25/09/2022;Mossoró;RN;B
P4;25/09/2022;São João do Oeste;SC;B
P4;25/09/2022;Santa Luzia D'Oeste;RO;B
P4;25/09/2022;Santiago do Sul;SC;A
P4;25/09/2022;Marcolândia;PI;A
P4;25/09/2022;Belmiro Braga;MG;B
P4;25/09/2022;Porto Alegre;RS;B
P4;25/09/2022;Iranduba;AM;A
P4;25/09/2022;Campina Grande;PB;A
P4;25/09/2022;Goianésia;GO;A
P4;25/09/2022;Wanderlândia;TO;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Cerejeiras;RO;B
P4;25/09/2022;Manaquiri;AM;B
P4;25/09/2022;Fortaleza;CE;B
P4;25/09/2022;Ubá;MG;B
P4;25/09/2022;Venâncio Aires;RS;B
P4;25/09/2022;Urucará;AM;B
P4;25/09/2022;Porto Walter;AC;A
P4;25/09/2022;Pedra Branca do Amapari;AP;A
P4;25/09/2022;Ubarana;SP;B
P4;25/09/2022;Flor do Sertão;SC;B
P4;25/09/2022;Cachoeira do Piriá;PA;B
P4;25/09/2022;Vila Valério;ES;A
P4;25/09/2022;Serrolândia;BA;B
P4;25/09/2022;Traipu;AL;B
P4;25/09/2022;Tobias Barreto;SE;A
P4;25/09/2022;Viana;MA;A
P4;25/09/2022;Araguaína;TO;B
P4;25/09/2022;Laranjal do Jari;AP;B
P4;25/09/2022;Porto Velho;RO;B
P4;25/09/2022;Nova Santa Bárbara;PR;B
P4;25/09/2022;Mossoró;RN;B
P4;25/09/2022;Boa Vista;RR;B
P4;25/09/2022;Macapá;AP;B
P4;25/09/2022;Marcação;PB;B
P4;25/09/2022;Ariquemes;RO;B
P4;25/09/2022;Paudalho;PE;B
P4;25/09/2022;Manaquiri;AM;B
P4;25/09/2022;Buriticupu;MA;B
P4;25/09/2022;Tanque do Piauí;PI;A
P4;25/09/2022;Palmas;TO;A
P4;25/09/2022;Carambeí;PR;A
P4;25/09/2022;São Roque do Canaã;ES;A
P4;25/09/2022;Goianésia;GO;B
P4;25/09/2022;Barra Mansa;RJ;B
P4;25/09/2022;Mirandiba;PE;A
P4;25/09/2022;Pavussu;PI;A
P4;25/09/2022;Manaquiri;AM;B
P4;25/09/2022;Divinópolis;MG;B
P4;25/09/2022;Santa Inês;MA;B
P4;25/09/2022;Mazagão;AP;A
P4;25/09/2022;Piracicaba;SP;B
P4;25/09/2022;Rodrigues Alves;AC;B
P4;25/09/2022;Araguaçu;TO;A
P4;25/09/2022;Santa Terezinha;PE;B
P4;25/09/2022;Pacaraima;RR;B
P4;25/09/2022;Feijó;AC;B
P4;25/09/2022;Belo Horizonte;MG;B
P4;25/09/2022;Vila Valério;ES;B
P4;25/09/2022;Doutor Severiano;RN;A
P4;25/09/2022;Areia Branca;RN;B
P4;25/09/2022;Carutapera;MA;A
P4;25/09/2022;Piracuruca;PI;A
P4;25/09/2022;Entre-Ijuís;RS;B
P4;25/09/2022;Caicó;RN;A
P4;25/09/2022;Cacimba de Areia;PB;A
P4;25/09/2022;Alagoinha;PE;A
P4;25/09/2022;Tobias Barreto;SE;B
P4;25/09/2022;Pimenta Bueno;RO;B
P4;25/09/2022;Florianópolis;SC;B
P4;25/09/2022;Porto da Folha;SE;A
P4;25/09/2022;Camapuã;MS;A
P4;25/09/2022;Manduri;SP;A
P4;25/09/2022;Ribeirão Pires;SP;A
P4;25/09/2022;Itanhomi;MG;B
P4;25/09/2022;Brasília;DF;A
P4;25/09/2022;Puxinanã;PB;B
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;Natal;RN;B
P4;25/09/2022;Santarém;PA;A
P4;25/09/2022;Pacajus;CE;A
P4;25/09/2022;Boa Vista;RR;B
P4;25/09/2022;União dos Palmares;AL;A
P4;25/09/2022;Brasília;DF;A
P4;25/09/2022;Aquidabã;SE;A
P4;25/09/2022;Goiânia;GO;A
P4;25/09/2022;Bocaina;PI;A
P4;25/09/2022;Inhapi;AL;A
P4;25/09/2022;Vila Velha;ES;A
P4;25/09/2022;Vila Valério;ES;B
P4;25/09/2022;Mazagão;AP;A
P4;25/09/2022;Papagaios;MG;A
P4;25/09/2022;Vale do Paraíso;RO;B
P4;25/09/2022;Pontes e Lacerda;MT;B
P4;25/09/2022;São Miguel Arcanjo;SP;A
P4;25/09/2022;Porto Walter;AC;A
P4;25/09/2022;Cruzmaltina;PR;A
P4;25/09/2022;Feira Nova;SE;A
P4;25/09/2022;Candeias do Jamari;RO;B
P4;25/09/2022;Maringá;PR;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Teofilândia;BA;B
P4;25/09/2022;Colônia Leopoldina;AL;B
P4;25/09/2022;Caldas Brandão;PB;A
P4;25/09/2022;Colatina;ES;B
P4;25/09/2022;Nazária;PI;A
P4;25/09/2022;Arapiraca;AL;A
P4;25/09/2022;Santa Rosa do Purus;AC;B
P4;25/09/2022;Luziânia;GO;B
P4;25/09/2022;Afuá;PA;B
P4;25/09/2022;Altamira;PA;A
P4;25/09/2022;Flexeiras;AL;A
P4;25/09/2022;Buriti Bravo;MA;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Riacho de Santana;RN;A
P4;25/09/2022;São João da Baliza;RR;B
P4;25/09/2022;Nova Andradina;MS;A
P4;25/09/2022;Duas Barras;RJ;B
P4;25/09/2022;São João Batista;MA;B
P4;25/09/2022;Camaragibe;PE;A
P4;25/09/2022;Barão de Melgaço;MT;A
P4;25/09/2022;Embaúba;SP;B
P4;25/09/2022;Agudos do Sul;PR;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Chapadão do Lageado;SC;B
P4;25/09/2022;Rio Grande;RS;B
P4;25/09/2022;Cristal do Sul;RS;A
P4;25/09/2022;Maués;AM;B
P4;25/09/2022;Gouveia;MG;B
P4;25/09/2022;Sinop;MT;B
P4;25/09/2022;Santa Cruz dos Milagres;PI;A
P4;25/09/2022;Alta Floresta;MT;B
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;Planalto;PR;B
P4;25/09/2022;Piripiri;PI;A
P4;25/09/2022;Macapá;AP;B
P4;25/09/2022;Rosário do Catete;SE;B
P4;25/09/2022;Buenos Aires;PE;A
P4;25/09/2022;Curitiba;PR;A
P4;25/09/2022;Januário Cicco;RN;B
P4;25/09/2022;Porto Velho;RO;B
P4;25/09/2022;Nossa Senhora do Socorro;SE;A
P4;25/09/2022;Matias Olímpio;PI;A
P4;25/09/2022;Bannach;PA;B
P4;25/09/2022;Tabaí;RS;A
P4;25/09/2022;Iranduba;AM;A
P4;25/09/2022;Campo Maior;PI;A
P4;25/09/2022;Manaus;AM;B
P4;25/09/2022;Porto Velho;RO;B
P4;25/09/2022;Limoeiro de Anadia;AL;A
P4;25/09/2022;Rio Branco;AC;B
P4;25/09/2022;Águas Lindas de Goiás;GO;B
P4;25/09/2022;Piracaia;SP;A
P4;25/09/2022;Laranjal do Jari;AP;A
P4;25/09/2022;Teresina;PI;A
P4;25/09/2022;Comodoro;MT;B
P4;25/09/2022;Talismã;TO;A
P4;25/09/2022;Água Limpa;GO;A
P4;25/09/2022;Betânia do Piauí;PI;A
P4;25/09/2022;Coronel Sapucaia;MS;A
P4;25/09/2022;Bom Jesus do Tocantins;TO;B
P4;25/09/2022;Manaus;AM;A
P4;25/09/2022;Jardim;CE;A
P4;25/09/2022;Limoeiro de Anadia;AL;B
P4;25/09/2022;Rio das Ostras;RJ;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Pimenta Bueno;RO;A
P4;25/09/2022;Rio Branco;AC;B
P4;25/09/2022;Agrestina;PE;A
P4;25/09/2022;Porto Alegre;RS;B
P4;25/09/2022;Gravataí;RS;B
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;Alta Floresta D'Oeste;RO;B
P4;25/09/2022;Itinga do Maranhão;MA;B
P4;25/09/2022;Dourados;MS;B
P4;25/09/2022;Cumbe;SE;A
P4;25/09/2022;Palmas;TO;A
P4;25/09/2022;Caxias;MA;A
P4;25/09/2022;Natal;RN;A
P4;25/09/2022;Rio Branco;AC;A
P4;25/09/2022;Manaus;AM;A
P4;25/09/2022;Niterói;RJ;B
P4;25/09/2022;Rio das Ostras;RJ;A
P4;25/09/2022;Pedra Lavrada;PB;A
P4;25/09/2022;Marechal Thaumaturgo;AC;A
P4;25/09/2022;Banzaê;BA;B
P4;25/09/2022;Caiapônia;GO;A
P4;25/09/2022;Rio de Janeiro;RJ;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Campo Grande;MS;B
P4;25/09/2022;Itajaí;SC;A
P4;25/09/2022;Ipatinga;MG;B
P4;25/09/2022;Gravataí;RS;B
P4;25/09/2022;São João dos Patos;MA;A
P4;25/09/2022;Itaúba;MT;B
P4;25/09/2022;Bonito;PE;A
P4;25/09/2022;Criciúma;SC;B
P4;25/09/2022;Rio Branco;AC;A
P4;25/09/2022;Zabelê;PB;B
P4;25/09/2022;Mossoró;RN;A
P4;25/09/2022;Belterra;PA;A
P4;25/09/2022;Anajás;PA;A
P4;25/09/2022;Maceió;AL;A
P4;25/09/2022;Vila Propício;GO;B
P4;25/09/2022;Viana;ES;B
P4;25/09/2022;Anadia;AL;B
P4;25/09/2022;Laranjal;MG;B
P4;25/09/2022;Doutor Ricardo;RS;A
P4;25/09/2022;Mossoró;RN;A
P4;25/09/2022;Gravatá;PE;B
P4;25/09/2022;Portão;RS;A
P4;25/09/2022;Junco do Maranhão;MA;B
P4;25/09/2022;Belmiro Braga;MG;B
P4;25/09/2022;Porto Velho;RO;B
P4;25/09/2022;São Miguel Arcanjo;SP;B
P4;25/09/2022;Boa Vista;RR;B
P4;25/09/2022;Alto Paraíso;RO;B
P4;25/09/2022;Barcarena;PA;B
P4;25/09/2022;Catunda;CE;B
P4;25/09/2022;Laranjal do Jari;AP;B
P4;25/09/2022;São José dos Basílios;MA;A
P4;25/09/2022;Porangatu;GO;B
P4;25/09/2022;Serro;MG;A
P4;25/09/2022;Riacho dos Cavalos;PB;B
P4;25/09/2022;Santa Terezinha do Tocantins;TO;B
P4;25/09/2022;Botumirim;MG;B
P4;25/09/2022;Madalena;CE;A
P4;25/09/2022;Olivença;AL;A
P4;25/09/2022;Ereré;CE;A
P4;25/09/2022;Cachoeiro de Itapemirim;ES;B
P4;25/09/2022;Arara;PB;B
P4;25/09/2022;Barcarena;PA;A
P4;25/09/2022;Rondonópolis;MT;B
P4;25/09/2022;Alto Alegre;RR;A
P4;25/09/2022;Capitão Leônidas Marques;PR;B
P4;25/09/2022;Londrina;PR;B
P4;25/09/2022;Paranacity;PR;B
P4;25/09/2022;Ipojuca;PE;A
P4;25/09/2022;Nerópolis;GO;A
P4;25/09/2022;São Fidélis;RJ;A
P4;25/09/2022;Alto Alegre;RR;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Poté;MG;A
P4;25/09/2022;Fortaleza;CE;A
P4;25/09/2022;Amajari;RR;B
P4;25/09/2022;Brasília;DF;B
P4;25/09/2022;Brasília;DF;A
P4;25/09/2022;São Fidélis;RJ;A
P4;25/09/2022;Érico Cardoso;BA;B
P4;25/09/2022;Tocantínia;TO;B
P4;25/09/2022;Wenceslau Braz;MG;A
P4;25/09/2022;Jaru;RO;B
P4;25/09/2022;Boa Vista;RR;B
P4;25/09/2022;Quixaba;PE;A
P4;25/09/2022;Manaus;AM;B
P4;25/09/2022;Conde;PB;A
P4;25/09/2022;Brasília;DF;A
P4;25/09/2022;Parnaguá;PI;A
P4;25/09/2022;Teresina;PI;A
P4;25/09/2022;Arapiraca;AL;A
P4;25/09/2022;Senador Guiomard;AC;A
P4;25/09/2022;Rio Verde;GO;B
P4;25/09/2022;Altos;PI;A
P4;25/09/2022;Maurilândia do Tocantins;TO;A
P4;25/09/2022;Mariano Moro;RS;B
P4;25/09/2022;Boa Vista;RR;B
P4;25/09/2022;Nazaré da Mata;PE;A
P4;25/09/2022;Duque de Caxias;RJ;B
P4;25/09/2022;Ananindeua;PA;B
P4;25/09/2022;Maceió;AL;A
P4;25/09/2022;Jericó;PB;A
P4;25/09/2022;Pinhais;PR;B
P4;25/09/2022;Palmas;TO;A
P4;25/09/2022;Nova Friburgo;RJ;B
P4;25/09/2022;Aracaju;SE;A
P4;25/09/2022;Abatiá;PR;B
P4;25/09/2022;Bom Jesus;PI;A
P4;25/09/2022;Piracuruca;PI;A
P4;25/09/2022;Aquidabã;SE;B
P4;25/09/2022;Aral Moreira;MS;A
P4;25/09/2022;Araruna;PR;A
P4;25/09/2022;Teotônio Vilela;AL;B
P4;25/09/2022;Brasília;DF;A
P4;25/09/2022;Ocara;CE;A
P4;25/09/2022;Laranjal do Jari;AP;B
P4;25/09/2022;Rio Branco;AC;B
P4;25/09/2022;Jordão;AC;B
P4;25/09/2022;Passo Fundo;RS;B
P4;25/09/2022;Doutor Severiano;RN;B
P4;25/09/2022;Itaipava do Grajaú;MA;B
P4;25/09/2022;Osasco;SP;B
P4;25/09/2022;Portão;RS;A
P4;25/09/2022;Jaru;RO;A
P4;25/09/2022;Vila Valério;ES;A
P4;25/09/2022;Rio de Janeiro;RJ;B
P4;25/09/2022;Anguera;BA;A
P4;25/09/2022;Alto Alegre;RR;B
