ID_PESQUISA;DATA_PESQUISA;MUNICÍPIO;ESTADO;INTENÇÃO DE VOTO
P5;02/10/2022;Quixaba;PE;B
P5;02/10/2022;Nova Odessa;SP;A
P5;02/10/2022;Camaragibe;PE;A
P5;02/10/2022;Vila Valério;ES;B
P5;02/10/2022;Brasília;DF;B
P5;02/10/2022;Pimenta Bueno;RO;B
P5;02/10/2022;Porto de Pedras;AL;A
P5;02/10/2022;São Gonçalo;RJ;B
P5;02/10/2022;Parintins;AM;B
P5;02/10/2022;Serra;ES;A
P5;02/10/2022;Palestina do Pará;PA;B
P5;02/10/2022;Rio de Janeiro;RJ;A
P5;02/10/2022;Iraí de Minas;MG;A
P5;02/10/2022;São Miguel Arcanjo;SP;B
P5;02/10/2022;Cotriguaçu;MT;A
P5;02/10/2022;Palmeira do Piauí;PI;A
P5;02/10/2022;São José do Rio Pardo;SP;A
P5;02/10/2022;São Miguel Arcanjo;SP;A
P5;02/10/2022;Alto Alegre;RR;B
P5;02/10/2022;Novo Hamburgo;RS;B
P5;02/10/2022;Tapera;RS;B
P5;02/10/2022;Brasília;DF;B
P5;02/10/2022;Axixá do Tocantins;TO;A
P5;02/10/2022;Natal;RN;B
P5;02/10/2022;Morrinhos;CE;A
P5;02/10/2022;Almeirim;PA;A
P5;02/10/2022;Campos de Júlio;MT;B
P5;02/10/2022;Flexeiras;AL;B
P5;02/10/2022;São José do Rio Preto;SP;A
P5;02/10/2022;Itaiçaba;CE;A
P5;02/10/2022;Consolação;MG;B
P5;02/10/2022;São João de Meriti;RJ;B
P5;02/10/2022;Tucumã;PA;A
P5;02/10/2022;São Paulo;SP;A
P5;02/10/2022;Caém;BA;B
P5;02/10/2022;São José dos Basílios;MA;B
P5;02/10/2022;São Paulo;SP;A
P5;02/10/2022;Rio Maria;PA;A
P5;02/10/2022;Ferreira Gomes;AP;A
P5;02/10/2022;Itirapuã;SP;A
P5;02/10/2022;Palmas;TO;B
P5;02/10/2022;Bragança;PA;A
P5;02/10/2022;São Fidélis;RJ;B
P5;02/10/2022;Jacaraci;BA;A
P5;02/10/2022;Campo Verde;MT;B
P5;02/10/2022;Catunda;CE;B
P5;02/10/2022;Santa Maria de Jetibá;ES;A
P5;02/10/2022;Aparecida do Taboado;MS;B
P5;02/10/2022;Tupaciguara;MG;B
P5;02/10/2022;Olinda;PE;B
P5;02/10/2022;Guarulhos;SP;A
P5;02/10/2022;Macapá;AP;A
P5;02/10/2022;Urucará;AM;B
P5;02/10/2022;Assis Brasil;AC;B
P5;02/10/2022;Forquilha;CE;A
P5;02/10/2022;Barra do Garças;MT;B
P5;02/10/2022;Campina Grande;PB;A
P5;02/10/2022;Salvador;BA;A
P5;02/10/2022;Silvanópolis;TO;A
P5;02/10/2022;São Miguel Arcanjo;SP;A
P5;02/10/2022;Teresina;PI;A
P5;02/10/2022;Barreirinha;AM;A
P5;02/10/2022;Laranjal do Jari;AP;B
P5;02/10/2022;Mazagão;AP;B
P5;02/10/2022;São Miguel Arcanjo;SP;B
P5;02/10/2022;Aquidabã;SE;A
P5;02/10/2022;Ponte Branca;MT;A
P5;02/10/2022;Petrolândia;PE;A
P5;02/10/2022;Rio Verde;GO;B
P5;02/10/2022;Sumaré;SP;A
P5;02/10/2022;Laranjal do Jari;AP;B
P5;02/10/2022;Pilar;AL;A
P5;02/10/2022;Quixeramobim;CE;A
P5;02/10/2022;Serro;MG;B
P5;02/10/2022;Campo Grande;MS;B
P5;02/10/2022;Barra do Piraí;RJ;B
P5;02/10/2022;Porto Velho;RO;B
P5;02/10/2022;Brejetuba;ES;B
P5;02/10/2022;Porto Nacional;TO;A
P5;02/10/2022;Curitiba;PR;B
P5;02/10/2022;Joca Marques;PI;A
P5;02/10/2022;Palhoça;SC;A
P5;02/10/2022;Curitiba;PR;A
P5;02/10/2022;Jacobina;BA;A
P5;02/10/2022;Jacobina;BA;A
P5;02/10/2022;Jaru;RO;B
P5;02/10/2022;Contagem;MG;A
P5;02/10/2022;Rio das Ostras;RJ;A
P5;02/10/2022;Vera Cruz;SP;B
P5;02/10/2022;Goianésia;GO;B
P5;02/10/2022;Nova Canaã do Norte;MT;B
P5;02/10/2022;Mazagão;AP;B
P5;02/10/2022;Franco da Rocha;SP;A
P5;02/10/2022;São Miguel Arcanjo;SP;A
P5;02/10/2022;Palmeirópolis;TO;B
P5;02/10/2022;São Luiz do Paraitinga;SP;B
P5;02/10/2022;Arenápolis;MT;B
P5;02/10/2022;Jacinto Machado;SC;B
P5;02/10/2022;Pimenta Bueno;RO;A
P5;02/10/2022;Tramandaí;RS;A
P5;02/10/2022;Estância;SE;A
P5;02/10/2022;São Lourenço do Oeste;SC;B
P5;02/10/2022;São Paulo;SP;B
P5;02/10/2022;Campo Bom;RS;B
P5;02/10/2022;Urucará;AM;B
P5;02/10/2022;Maceió;AL;A
P5;02/10/2022;Pimenta Bueno;RO;B
P5;02/10/2022;Bonito;PE;A
P5;02/10/2022;Itaituba;PA;A
P5;02/10/2022;Florianópolis;SC;B
P5;02/10/2022;Aracaju;SE;A
P5;02/10/2022;Santo André;SP;B
P5;02/10/2022;Rio Branco;AC;B
P5;02/10/2022;Porto Walter;AC;B
P5;02/10/2022;São João do Piauí;PI;A
P5;02/10/2022;Santa Albertina;SP;B
P5;02/10/2022;Rio de Janeiro;RJ;B
P5;02/10/2022;Forquilha;CE;B
P5;02/10/2022;Terenos;MS;B
P5;02/10/2022;Guaporé;RS;B
P5;02/10/2022;Rio Branco;AC;B
P5;02/10/2022;Vera Cruz;SP;B
P5;02/10/2022;Ribeirão Preto;SP;B
P5;02/10/2022;Nova Olinda;TO;A
P5;02/10/2022;Águas Lindas de Goiás;GO;A
P5;02/10/2022;São Paulo;SP;A
P5;02/10/2022;Rio Branco;AC;A
P5;02/10/2022;Teresina;PI;A
P5;02/10/2022;Jampruca;MG;A
P5;02/10/2022;Brasiléia;AC;A
P5;02/10/2022;São Miguel Arcanjo;SP;A
P5;02/10/2022;Caraúbas;PB;B
P5;02/10/2022;Limoeiro de Anadia;AL;A
P5;02/10/2022;União;PI;A
P5;02/10/2022;José de Freitas;PI;A
P5;02/10/2022;São Miguel Arcanjo;SP;A
P5;02/10/2022;Cacimbinhas;AL;A
P5;02/10/2022;Teresina;PI;A
P5;02/10/2022;Tuparetama;PE;A
P5;02/10/2022;Toledo;PR;A
P5;02/10/2022;São Simão;SP;A
P5;02/10/2022;Virgem da Lapa;MG;B
P5;02/10/2022;Porto Walter;AC;B
P5;02/10/2022;Itaguaí;RJ;A
P5;02/10/2022;Marapanim;PA;A
P5;02/10/2022;Ponte Alta;SC;B
P5;02/10/2022;Água Branca;AL;B
P5;02/10/2022;Camapuã;MS;A
P5;02/10/2022;Campinas;SP;B
P5;02/10/2022;Maranguape;CE;B
P5;02/10/2022;Boa Vista;RR;B
P5;02/10/2022;Rio Branco;AC;A
P5;02/10/2022;Monteirópolis;AL;B
P5;02/10/2022;Cabedelo;PB;A
P5;02/10/2022;Campos do Jordão;SP;B
P5;02/10/2022;João Pessoa;PB;A
P5;02/10/2022;Santa Inês;MA;A
P5;02/10/2022;Timon;MA;A
P5;02/10/2022;Bonito;PA;A
P5;02/10/2022;Maceió;AL;B
P5;02/10/2022;Rio de Janeiro;RJ;A
P5;02/10/2022;Itaquitinga;PE;B
P5;02/10/2022;Rio Pardo de Minas;MG;A
P5;02/10/2022;Sabará;MG;B
P5;02/10/2022;Serra Preta;BA;A
P5;02/10/2022;Serra Nova Dourada;MT;B
P5;02/10/2022;Goiânia;GO;A
P5;02/10/2022;Limoeiro de Anadia;AL;A
P5;02/10/2022;Herval d'Oeste;SC;B
P5;02/10/2022;Tanquinho;BA;A
P5;02/10/2022;Mutunópolis;GO;A
P5;02/10/2022;Ponta Porã;MS;B
P5;02/10/2022;São José da Lagoa Tapada;PB;B
P5;02/10/2022;Vereda;BA;A
P5;02/10/2022;Galinhos;RN;B
P5;02/10/2022;Nazaré da Mata;PE;A
P5;02/10/2022;Brasília;DF;A
P5;02/10/2022;Alto Feliz;RS;A
P5;02/10/2022;Eldorado do Carajás;PA;B
P5;02/10/2022;Nova Russas;CE;A
P5;02/10/2022;Igarapé-Miri;PA;A
P5;02/10/2022;Pedra Branca do Amapari;AP;A
P5;02/10/2022;Belford Roxo;RJ;A
P5;02/10/2022;São Paulo;SP;B
P5;02/10/2022;Campos dos Goytacazes;RJ;A
P5;02/10/2022;Florianópolis;SC;B
P5;02/10/2022;Laguna Carapã;MS;B
P5;02/10/2022;Turvolândia;MG;B
P5;02/10/2022;Coronel Fabriciano;MG;A
P5;02/10/2022;Forquilha;CE;A
P5;02/10/2022;Anápolis;GO;A
P5;02/10/2022;Pedranópolis;SP;A
P5;02/10/2022;Cocalinho;MT;A
P5;02/10/2022;Pedra;PE;A
P5;02/10/2022;Natal;RN;A
P5;02/10/2022;Cristinápolis;SE;A
P5;02/10/2022;Várzea Grande;MT;B
P5;02/10/2022;São Paulo;SP;B
P5;02/10/2022;Ribeirão das Neves;MG;B
P5;02/10/2022;Rio Branco;AC;B
P5;02/10/2022;São Miguel Arcanjo;SP;B
P5;02/10/2022;Brejo Santo;CE;A
P5;02/10/2022;São Paulo;SP;A
P5;02/10/2022;Valparaíso de Goiás;GO;B
P5;02/10/2022;Manaus;AM;A
P5;02/10/2022;Porto Velho;RO;B
P5;02/10/2022;Quatiguá;PR;B
P5;02/10/2022;Sanharó;PE;A
P5;02/10/2022;Codó;MA;A
P5;02/10/2022;Riacho dos Machados;MG;B
P5;02/10/2022;Cabixi;RO;B
P5;02/10/2022;Manaus;AM;B
P5;02/10/2022;Cotia;SP;B
P5;02/10/2022;Araxá;MG;B
P5;02/10/2022;Vale de São Domingos;MT;A
P5;02/10/2022;Faxinal;PR;A
P5;02/10/2022;Tanque do Piauí;PI;B
P5;02/10/2022;Caroebe;RR;B
P5;02/10/2022;Custódia;PE;A
P5;02/10/2022;Boqueirão;PB;B
P5;02/10/2022;Upanema;RN;A
P5;02/10/2022;Maracás;BA;B
P5;02/10/2022;Tocantinópolis;TO;B
P5;02/10/2022;Assis Brasil;AC;B
P5;02/10/2022;Itabaiana;SE;A
P5;02/10/2022;Salinas da Margarida;BA;A
P5;02/10/2022;Louveira;SP;B
P5;02/10/2022;Camapuã;MS;A
P5;02/10/2022;Rio de Janeiro;RJ;A
P5;02/10/2022;Itapicuru;BA;A
P5;02/10/2022;Fama;MG;B
P5;02/10/2022;São Luís;MA;A
P5;02/10/2022;Camapuã;MS;B
P5;02/10/2022;Presidente Jânio Quadros;BA;A
P5;02/10/2022;São Luís;MA;A
P5;02/10/2022;Macapá;AP;A
P5;02/10/2022;Brasília;DF;B
P5;02/10/2022;Nova Cantu;PR;A
P5;02/10/2022;Ouricuri;PE;A
P5;02/10/2022;Marechal Deodoro;AL;A
P5;02/10/2022;Curitiba;PR;A
P5;02/10/2022;São José dos Basílios;MA;A
P5;02/10/2022;Tijucas do Sul;PR;A
P5;02/10/2022;Vitória Brasil;SP;B
P5;02/10/2022;Cuiabá;MT;A
P5;02/10/2022;Uberlândia;MG;A
P5;02/10/2022;Cabo Frio;RJ;B
P5;02/10/2022;Antônio Cardoso;BA;B
P5;02/10/2022;Betim;MG;B
P5;02/10/2022;Arês;RN;A
P5;02/10/2022;Brasília;DF;B
P5;02/10/2022;Nilópolis;RJ;A
P5;02/10/2022;Rio de Janeiro;RJ;B
P5;02/10/2022;Juiz de Fora;MG;A
P5;02/10/2022;Parazinho;RN;B
P5;02/10/2022;Maracaju;MS;A
P5;02/10/2022;Brasília;DF;A
P5;02/10/2022;Águas de São Pedro;SP;A
P5;02/10/2022;Nossa Senhora do Socorro;SE;A
P5;02/10/2022;Palmeira;PR;B
P5;02/10/2022;Sumaré;SP;B
P5;02/10/2022;Faxinal;PR;B
P5;02/10/2022;Formosa do Oeste;PR;A
P5;02/10/2022;João Pessoa;PB;A
P5;02/10/2022;Ubaí;MG;A
P5;02/10/2022;Hidrolândia;CE;A
P5;02/10/2022;Juti;MS;A
P5;02/10/2022;Cuité;PB;B
P5;02/10/2022;São João Batista;MA;B
P5;02/10/2022;Rio Branco;AC;B
P5;02/10/2022;Araucária;PR;A
P5;02/10/2022;Jaboatão dos Guararapes;PE;B
P5;02/10/2022;Sapé;PB;A
P5;02/10/2022;Joaquim Pires;PI;B
P5;02/10/2022;Jaguariúna;SP;A
P5;02/10/2022;São José dos Campos;SP;B
P5;02/10/2022;Feira da Mata;BA;A
P5;02/10/2022;Padre Paraíso;MG;B
P5;02/10/2022;Teixeirópolis;RO;A
P5;02/10/2022;Manaus;AM;B
P5;02/10/2022;Cabo Frio;RJ;B
P5;02/10/2022;Camocim de São Félix;PE;A
P5;02/10/2022;Boca do Acre;AM;B
P5;02/10/2022;Itacajá;TO;A
P5;02/10/2022;Guarujá;SP;B
P5;02/10/2022;Ribeirópolis;SE;A
P5;02/10/2022;São Miguel Arcanjo;SP;A
P5;02/10/2022;Itaporã;MS;A
P5;02/10/2022;Salgado;SE;B
P5;02/10/2022;Cunhataí;SC;A
P5;02/10/2022;Joinville;SC;B
P5;02/10/2022;São José dos Basílios;MA;A
P5;02/10/2022;São Fidélis;RJ;A
P5;02/10/2022;Barueri;SP;B
P5;02/10/2022;Imaculada;PB;B
P5;02/10/2022;São Leopoldo;RS;B
P5;02/10/2022;Rio das Ostras;RJ;A
P5;02/10/2022;Rio das Ostras;RJ;A
P5;02/10/2022;São Francisco de Paula;RS;A
P5;02/10/2022;Bragança;PA;A
P5;02/10/2022;Nossa Senhora das Dores;SE;B
P5;02/10/2022;Laranjal do Jari;AP;B
P5;02/10/2022;Jumirim;SP;A
P5;02/10/2022;Cândido de Abreu;PR;B
P5;02/10/2022;São Miguel Arcanjo;SP;B
P5;02/10/2022;Betim;MG;A
P5;02/10/2022;Goiânia;GO;A
P5;02/10/2022;São João da Barra;RJ;B
P5;02/10/2022;Consolação;MG;A
P5;02/10/2022;Anahy;PR;B
P5;02/10/2022;Nova Olinda;TO;A
P5;02/10/2022;Rio das Ostras;RJ;B
P5;02/10/2022;Limoeiro de Anadia;AL;A
P5;02/10/2022;Nova Iguaçu;RJ;A
P5;02/10/2022;Lagoa Grande;PE;B
P5;02/10/2022;Brasília;DF;A
P5;02/10/2022;São Francisco do Conde;BA;B
P5;02/10/2022;Cajueiro;AL;A
P5;02/10/2022;Itapeva;MG;B
P5;02/10/2022;Guapimirim;RJ;B
P5;02/10/2022;Américo de Campos;SP;B
P5;02/10/2022;Palmas;TO;A
P5;02/10/2022;Brasília;DF;A
P5;02/10/2022;Tacaratu;PE;A
P5;02/10/2022;Cacequi;RS;A
P5;02/10/2022;Salinas da Margarida;BA;B
P5;02/10/2022;Manaquiri;AM;B
P5;02/10/2022;Pimenta Bueno;RO;A
P5;02/10/2022;Matão;SP;B
P5;02/10/2022;Rio Branco;AC;A
P5;02/10/2022;Comendador Levy Gasparian;RJ;B
P5;02/10/2022;Araguaína;TO;B
P5;02/10/2022;Paranã;TO;B
P5;02/10/2022;Epitaciolândia;AC;B
P5;02/10/2022;Cajapió;MA;A
P5;02/10/2022;Ribeirão Preto;SP;B
P5;02/10/2022;Augustinópolis;TO;A
P5;02/10/2022;Bocaina;PI;B
P5;02/10/2022;Prainha;PA;A
P5;02/10/2022;Manacapuru;AM;B
P5;02/10/2022;Barueri;SP;A
P5;02/10/2022;Aracaju;SE;A
P5;02/10/2022;Caxias;MA;B
P5;02/10/2022;Pirapetinga;MG;B
P5;02/10/2022;Douradina;MS;A
P5;02/10/2022;Palmas;TO;B
P5;02/10/2022;Picos;PI;A
P5;02/10/2022;Pedro Velho;RN;A
P5;02/10/2022;São Bernardino;SC;A
P5;02/10/2022;Laranjal do Jari;AP;B
P5;02/10/2022;Ibimirim;PE;A
P5;02/10/2022;Andradina;SP;B
P5;02/10/2022;Socorro;SP;B
P5;02/10/2022;Igaci;AL;B
P5;02/10/2022;São Roberto;MA;A
P5;02/10/2022;Patrocínio do Muriaé;MG;B
P5;02/10/2022;Maraú;BA;B
P5;02/10/2022;Barra do Bugres;MT;A
P5;02/10/2022;Pimenta Bueno;RO;A
P5;02/10/2022;São Miguel Arcanjo;SP;B
P5;02/10/2022;Natal;RN;B
P5;02/10/2022;Brasília;DF;B
P5;02/10/2022;Herval d'Oeste;SC;A
P5;02/10/2022;Campos dos Goytacazes;RJ;B
P5;02/10/2022;Pão de Açúcar;AL;B
P5;02/10/2022;Tucuruí;PA;A
P5;02/10/2022;Cáceres;MT;B
P5;02/10/2022;São José do Belmonte;PE;A
P5;02/10/2022;Maranguape;CE;A
P5;02/10/2022;Senador Guiomard;AC;B
P5;02/10/2022;Caxias do Sul;RS;B
P5;02/10/2022;Canoas;RS;A
P5;02/10/2022;Alto Alegre;RR;B
P5;02/10/2022;Chupinguaia;RO;A
P5;02/10/2022;Paripueira;AL;B
P5;02/10/2022;Portão;RS;A
P5;02/10/2022;São Fidélis;RJ;A
P5;02/10/2022;Nova Redenção;BA;A
P5;02/10/2022;São Miguel Arcanjo;SP;A
P5;02/10/2022;Colatina;ES;B
P5;02/10/2022;Vila Valério;ES;B
P5;02/10/2022;Macapá;AP;A
P5;02/10/2022;Timbaúba;PE;A
P5;02/10/2022;Parambu;CE;A
P5;02/10/2022;Corumbá;MS;B
P5;02/10/2022;Macapá;AP;B
P5;02/10/2022;Quatipuru;PA;A
P5;02/10/2022;Dias d'Ávila;BA;A
P5;02/10/2022;Monsenhor Hipólito;PI;A
P5;02/10/2022;Rio Quente;GO;B
P5;02/10/2022;Aparecida do Taboado;MS;B
P5;02/10/2022;São José de Espinharas;PB;A
P5;02/10/2022;Coité do Nóia;AL;A
P5;02/10/2022;Belo Horizonte;MG;B
P5;02/10/2022;Sinop;MT;B
P5;02/10/2022;Itaúna;MG;A
P5;02/10/2022;Campo Grande;MS;A
P5;02/10/2022;Paraíso do Tocantins;TO;B
P5;02/10/2022;Goianésia;GO;A
P5;02/10/2022;Edealina;GO;B
P5;02/10/2022;Brasília;DF;B
P5;02/10/2022;Guaraí;TO;B
P5;02/10/2022;Princesa Isabel;PB;A
P5;02/10/2022;Dourados;MS;A
P5;02/10/2022;Ourinhos;SP;A
P5;02/10/2022;Mococa;SP;B
P5;02/10/2022;Lorena;SP;B
P5;02/10/2022;Caxias do Sul;RS;A
P5;02/10/2022;Juatuba;MG;A
P5;02/10/2022;Salvador;BA;B
P5;02/10/2022;Pradópolis;SP;B
P5;02/10/2022;Vila Velha;ES;A
P5;02/10/2022;Belo Horizonte;MG;A
P5;02/10/2022;São Paulo;SP;B
P5;02/10/2022;Araranguá;SC;A
P5;02/10/2022;Joaquim Gomes;AL;A
P5;02/10/2022;Porto Belo;SC;B
P5;02/10/2022;Campo Largo do Piauí;PI;A
P5;02/10/2022;Belterra;PA;A
P5;02/10/2022;Buenos Aires;PE;A
P5;02/10/2022;Rio das Ostras;RJ;B
P5;02/10/2022;Tanguá;RJ;B
P5;02/10/2022;Regeneração;PI;A
P5;02/10/2022;Araguaína;TO;A
P5;02/10/2022;Manaquiri;AM;B
P5;02/10/2022;São Paulo;SP;A
P5;02/10/2022;Porto Velho;RO;B
P5;02/10/2022;Quixaba;PE;B
P5;02/10/2022;Vale de São Domingos;MT;B
P5;02/10/2022;Venda Nova do Imigrante;ES;A
P5;02/10/2022;São João dos Patos;MA;A
P5;02/10/2022;Taquari;RS;A
P5;02/10/2022;Linhares;ES;B
P5;02/10/2022;Laranjal do Jari;AP;B
P5;02/10/2022;Linhares;ES;A
P5;02/10/2022;Morada Nova;CE;A
P5;02/10/2022;Valparaíso de Goiás;GO;B
P5;02/10/2022;Aracaju;SE;A
P5;02/10/2022;Manaus;AM;A
P5;02/10/2022;Madalena;CE;A
P5;02/10/2022;Manaus;AM;A
P5;02/10/2022;São Miguel Arcanjo;SP;B
P5;02/10/2022;Tanque do Piauí;PI;A
P5;02/10/2022;Macaíba;RN;A
P5;02/10/2022;Dois Riachos;AL;A
P5;02/10/2022;Edealina;GO;A
P5;02/10/2022;Paulista;PE;A
P5;02/10/2022;Belém;PA;B
P5;02/10/2022;Belo Horizonte;MG;B
P5;02/10/2022;Lagoa do Sítio;PI;B
P5;02/10/2022;Santa Cruz;RN;B
P5;02/10/2022;Limoeiro de Anadia;AL;A
P5;02/10/2022;Rio de Janeiro;RJ;A
P5;02/10/2022;Nova Iguaçu;RJ;A
P5;02/10/2022;Monte Mor;SP;A
P5;02/10/2022;Mocajuba;PA;B
P5;02/10/2022;Diadema;SP;B
P5;02/10/2022;Brasília;DF;A
P5;02/10/2022;Ipameri;GO;B
P5;02/10/2022;Pancas;ES;B
P5;02/10/2022;Flores de Goiás;GO;B
P5;02/10/2022;Pedro Afonso;TO;A
P5;02/10/2022;Cidade Ocidental;GO;B
P5;02/10/2022;Manaus;AM;B
P5;02/10/2022;Maceió;AL;B
P5;02/10/2022;São Paulo;SP;A
P5;02/10/2022;São Pedro do Turvo;SP;A
P5;02/10/2022;Camapuã;MS;B
P5;02/10/2022;São José da Tapera;AL;A
P5;02/10/2022;Belmiro Braga;MG;A
P5;02/10/2022;Consolação;MG;B
P5;02/10/2022;Bom Jesus da Lapa;BA;B
P5;02/10/2022;Paulista;PB;A
P5;02/10/2022;Carutapera;MA;A
P5;02/10/2022;Epitaciolândia;AC;B
P5;02/10/2022;Lauro de Freitas;BA;A
P5;02/10/2022;Passagem;PB;B
P5;02/10/2022;Costa Marques;RO;A
P5;02/10/2022;Riacho das Almas;PE;A
P5;02/10/2022;Palmas;TO;B
P5;02/10/2022;Tejuçuoca;CE;A
P5;02/10/2022;Ponte Alta do Norte;SC;B
P5;02/10/2022;Manaus;AM;B
P5;02/10/2022;Senador Guiomard;AC;B
P5;02/10/2022;Rio Branco;AC;B
P5;02/10/2022;Feijó;AC;B
P5;02/10/2022;Manaquiri;AM;B
P5;02/10/2022;Duque de Caxias;RJ;A
P5;02/10/2022;Macapá;AP;A
P5;02/10/2022;Saquarema;RJ;B
P5;02/10/2022;Iperó;SP;B
P5;02/10/2022;Sinop;MT;B
P5;02/10/2022;Lacerdópolis;SC;B
P5;02/10/2022;Caraguatatuba;SP;A
P5;02/10/2022;Contagem;MG;B
P5;02/10/2022;Porto Murtinho;MS;A
P5;02/10/2022;Piranhas;GO;A
P5;02/10/2022;Brasília;DF;B
P5;02/10/2022;Aurora do Tocantins;TO;A
P5;02/10/2022;Tabatinga;AM;B
P5;02/10/2022;Muritiba;BA;A
P5;02/10/2022;Socorro;SP;A
P5;02/10/2022;Vitória;ES;A
P5;02/10/2022;Manaquiri;AM;B
P5;02/10/2022;Piraquê;TO;A
P5;02/10/2022;Palhoça;SC;B
P5;02/10/2022;Mossoró;RN;A
P5;02/10/2022;Cristalândia;TO;A
P5;02/10/2022;Quarto Centenário;PR;B
P5;02/10/2022;Lavras;MG;B
P5;02/10/2022;Brasília;DF;A
P5;02/10/2022;Maceió;AL;A
P5;02/10/2022;Manaus;AM;B
P5;02/10/2022;Nazaré;BA;A
P5;02/10/2022;Magé;RJ;B
P5;02/10/2022;Alagoa;MG;A
P5;02/10/2022;Rio Branco;AC;A
P5;02/10/2022;Coelho Neto;MA;A
P5;02/10/2022;Arcoverde;PE;B
P5;02/10/2022;Camboriú;SC;B
P5;02/10/2022;Santa Bárbara d'Oeste;SP;B
P5;02/10/2022;Aracati;CE;A
P5;02/10/2022;Jardim do Seridó;RN;B
P5;02/10/2022;Pedreiras;MA;A
P5;02/10/2022;Palmas;TO;B
P5;02/10/2022;Biguaçu;SC;B
P5;02/10/2022;Bauru;SP;A
P5;02/10/2022;Ponta Grossa;PR;A
P5;02/10/2022;Rio Crespo;RO;B
P5;02/10/2022;Lagoa da Canoa;AL;A
P5;02/10/2022;Porto Seguro;BA;A
P5;02/10/2022;Magalhães de Almeida;MA;A
P5;02/10/2022;Tupiratins;TO;B
P5;02/10/2022;Ladainha;MG;A
P5;02/10/2022;Américo de Campos;SP;B
P5;02/10/2022;Porto Alegre;RS;B
P5;02/10/2022;Divinolândia de Minas;MG;B
P5;02/10/2022;Macapá;AP;B
P5;02/10/2022;Socorro;SP;B
P5;02/10/2022;Ponto Novo;BA;A
P5;02/10/2022;Guaratinga;BA;A
P5;02/10/2022;Bom Jesus;PI;A
P5;02/10/2022;Ponta de Pedras;PA;A
P5;02/10/2022;Martinópole;CE;A
P5;02/10/2022;Joaçaba;SC;B
P5;02/10/2022;São José dos Basílios;MA;B
P5;02/10/2022;Brasília;DF;B
P5;02/10/2022;Brasília;DF;A
P5;02/10/2022;Teresina;PI;A
P5;02/10/2022;Duque de Caxias;RJ;B
P5;02/10/2022;Tartarugalzinho;AP;B
P5;02/10/2022;São Miguel Arcanjo;SP;A
P5;02/10/2022;Machadinho D'Oeste;RO;A
P5;02/10/2022;Caxias do Sul;RS;A
P5;02/10/2022;Colombo;PR;B
P5;02/10/2022;Fortaleza;CE;A
P5;02/10/2022;Hortolândia;SP;B
P5;02/10/2022;Xambrê;PR;A
P5;02/10/2022;Japaratuba;SE;A
P5;02/10/2022;Glória do Goitá;PE;A
P5;02/10/2022;São Leopoldo;RS;A
P5;02/10/2022;Camapuã;MS;B
P5;02/10/2022;Quixaba;PE;B
P5;02/10/2022;Santos Dumont;MG;B
P5;02/10/2022;Gouveia;MG;B
P5;02/10/2022;Manaus;AM;B
P5;02/10/2022;Itaperuna;RJ;A
P5;02/10/2022;São Miguel Arcanjo;SP;B
P5;02/10/2022;Campos Belos;GO;B
P5;02/10/2022;Ponta Porã;MS;B
P5;02/10/2022;João Pessoa;PB;A
P5;02/10/2022;Flor do Sertão;SC;A
P5;02/10/2022;Nova Lima;MG;B
P5;02/10/2022;Cruzmaltina;PR;A
P5;02/10/2022;Alagoa Nova;PB;B
P5;02/10/2022;Paulista;PE;A
P5;02/10/2022;Jaguaribe;CE;B
P5;02/10/2022;Dourados;MS;B
P5;02/10/2022;Portelândia;GO;A
P5;02/10/2022;Oiapoque;AP;A
P5;02/10/2022;Lajes Pintadas;RN;A
P5;02/10/2022;Heitoraí;GO;B
P5;02/10/2022;São José do Seridó;RN;A
P5;02/10/2022;Manaquiri;AM;B
P5;02/10/2022;Parnaguá;PI;B
P5;02/10/2022;Jaguaripe;BA;B
P5;02/10/2022;Porto Walter;AC;B
P5;02/10/2022;Santo Antônio;RN;A
P5;02/10/2022;Monte das Gameleiras;RN;A
P5;02/10/2022;Cruzeiro;SP;B
P5;02/10/2022;Cruzmaltina;PR;A
P5;02/10/2022;Araguanã;MA;A
P5;02/10/2022;Brejo Santo;CE;A
P5;02/10/2022;Porteirinha;MG;A
P5;02/10/2022;Camaragibe;PE;B
P5;02/10/2022;Queimados;RJ;B
P5;02/10/2022;Caetité;BA;B
P5;02/10/2022;Brasília;DF;B
P5;02/10/2022;Parnamirim;RN;A
P5;02/10/2022;Buíque;PE;A
P5;02/10/2022;Quixaba;PE;B
P5;02/10/2022;Curralinhos;PI;A
P5;02/10/2022;Manaquiri;AM;A
P5;02/10/2022;Guaraciaba;SC;B
P5;02/10/2022;Flores de Goiás;GO;B
P5;02/10/2022;Aperibé;RJ;B
P5;02/10/2022;Salvador;BA;A
P5;02/10/2022;Iramaia;BA;A
P5;02/10/2022;Painel;SC;B
P5;02/10/2022;Mazagão;AP;B
P5;02/10/2022;Água Preta;PE;A
P5;02/10/2022;Belo Horizonte;MG;A
P5;02/10/2022;Assis;SP;B
P5;02/10/2022;São Cristóvão;SE;B
P5;02/10/2022;Flores de Goiás;GO;A
P5;02/10/2022;Arauá;SE;B
P5;02/10/2022;Japeri;RJ;B
P5;02/10/2022;Belém;PA;A
P5;02/10/2022;Madalena;CE;A
P5;02/10/2022;Nova Canaã;BA;B
P5;02/10/2022;São Luís do Quitunde;AL;A
P5;02/10/2022;Brasília;DF;B
