ID_PESQUISA;DATA_PESQUISA;MUNICÍPIO;ESTADO;INTENÇÃO DE VOTO
P6;09/10/2022;Itarana;ES;B
P6;09/10/2022;Barra dos Coqueiros;SE;A
P6;09/10/2022;Monte Santo de Minas;MG;A
P6;09/10/2022;Quirinópolis;GO;A
P6;09/10/2022;Guanambi;BA;A
P6;09/10/2022;Vila Valério;ES;A
P6;09/10/2022;Ceará-Mirim;RN;A
P6;09/10/2022;Ribeirópolis;SE;B
P6;09/10/2022;Pracuúba;AP;A
P6;09/10/2022;Vitória;ES;A
P6;09/10/2022;Taquara;RS;B
P6;09/10/2022;Jaguaribe;CE;A
P6;09/10/2022;Boa Vista;RR;B
P6;09/10/2022;Cruzmaltina;PR;B
P6;09/10/2022;Monte Negro;RO;B
P6;09/10/2022;São Gabriel;RS;A
P6;09/10/2022;Pirpirituba;PB;A
P6;09/10/2022;Amambai;MS;A
P6;09/10/2022;Parnamirim;RN;A
P6;09/10/2022;Amambai;MS;A
P6;09/10/2022;Arraias;TO;A
P6;09/10/2022;Graça Aranha;MA;A
P6;09/10/2022;Teresina;PI;B
P6;09/10/2022;Fortaleza;CE;A
P6;09/10/2022;Capixaba;AC;B
P6;09/10/2022;Portelândia;GO;A
P6;09/10/2022;Brasília;DF;A
P6;09/10/2022;Passagem;RN;A
P6;09/10/2022;Santa Maria da Boa Vista;PE;A
P6;09/10/2022;Rio de Janeiro;RJ;A
P6;09/10/2022;Barra Mansa;RJ;A
P6;09/10/2022;Manicoré;AM;B
P6;09/10/2022;Cruzmaltina;PR;B
P6;09/10/2022;Camapuã;MS;B
P6;09/10/2022;Laranjal do Jari;AP;B
P6;09/10/2022;Bacabal;MA;B
P6;09/10/2022;São Bernardo;MA;A
P6;09/10/2022;Palmas;TO;A
P6;09/10/2022;Tarauacá;AC;A
P6;09/10/2022;Tupiratins;TO;A
P6;09/10/2022;Camalaú;PB;A
P6;09/10/2022;Orlândia;SP;B
P6;09/10/2022;Palmeira dos Índios;AL;B
P6;09/10/2022;Belo Horizonte;MG;A
P6;09/10/2022;Propriá;SE;A
P6;09/10/2022;Matões;MA;A
P6;09/10/2022;Quixeramobim;CE;A
P6;09/10/2022;Quebrangulo;AL;B
P6;09/10/2022;Puxinanã;PB;A
P6;09/10/2022;Limoeiro de Anadia;AL;A
P6;09/10/2022;Aquidabã;SE;A
P6;09/10/2022;Aral Moreira;MS;B
P6;09/10/2022;São Gabriel do Oeste;MS;B
P6;09/10/2022;Vitória do Mearim;MA;A
P6;09/10/2022;Castilho;SP;B
P6;09/10/2022;Tiradentes do Sul;RS;B
P6;09/10/2022;Paranaguá;PR;A
P6;09/10/2022;Água Limpa;GO;A
P6;09/10/2022;São João dos Patos;MA;B
P6;09/10/2022;Umarizal;RN;B
P6;09/10/2022;Campo Alegre de Lourdes;BA;A
P6;09/10/2022;Açu;RN;B
P6;09/10/2022;Naviraí;MS;B
P6;09/10/2022;Lages;SC;B
P6;09/10/2022;Belo Horizonte;MG;A
P6;09/10/2022;Igrejinha;RS;A
P6;09/10/2022;Macaíba;RN;A
P6;09/10/2022;Tapurah;MT;B
P6;09/10/2022;Flor do Sertão;SC;B
P6;09/10/2022;Suzano;SP;A
P6;09/10/2022;Curral Novo do Piauí;PI;A
P6;09/10/2022;Itapaci;GO;A
P6;09/10/2022;Teresina;PI;A
P6;09/10/2022;Aquidabã;SE;A
P6;09/10/2022;Salinas da Margarida;BA;A
P6;09/10/2022;São José;SC;B
P6;09/10/2022;Mucajaí;RR;B
P6;09/10/2022;Canaã dos Carajás;PA;B
P6;09/10/2022;Calumbi;PE;A
P6;09/10/2022;Fortaleza;CE;B
P6;09/10/2022;Gravataí;RS;B
P6;09/10/2022;São José das Palmeiras;PR;B
P6;09/10/2022;Coari;AM;B
P6;09/10/2022;Manaus;AM;A
P6;09/10/2022;Limoeiro de Anadia;AL;A
P6;09/10/2022;Sossêgo;PB;A
P6;09/10/2022;Itaueira;PI;A
P6;09/10/2022;Filadélfia;TO;A
P6;09/10/2022;Cabo de Santo Agostinho;PE;A
P6;09/10/2022;São Gonçalo do Amarante;RN;B
P6;09/10/2022;Salvador;BA;A
P6;09/10/2022;Nossa Senhora da Glória;SE;B
P6;09/10/2022;Belo Horizonte;MG;B
P6;09/10/2022;Lagoa da Confusão;TO;A
P6;09/10/2022;Vitória;ES;B
P6;09/10/2022;Pacaraima;RR;A
P6;09/10/2022;Carpina;PE;B
P6;09/10/2022;Cotriguaçu;MT;B
P6;09/10/2022;Salvador;BA;A
P6;09/10/2022;Belo Horizonte;MG;B
P6;09/10/2022;Formosa do Oeste;PR;B
P6;09/10/2022;Anapu;PA;A
P6;09/10/2022;Mossoró;RN;B
P6;09/10/2022;Inhangapi;PA;A
P6;09/10/2022;Rio Branco;AC;A
P6;09/10/2022;Agrestina;PE;A
P6;09/10/2022;Jacundá;PA;A
P6;09/10/2022;Marituba;PA;B
P6;09/10/2022;Guarantã do Norte;MT;B
P6;09/10/2022;Araripe;CE;A
P6;09/10/2022;Caucaia;CE;A
P6;09/10/2022;Campo Grande;MS;B
P6;09/10/2022;Mauá da Serra;PR;B
P6;09/10/2022;Macapá;AP;A
P6;09/10/2022;Carneiros;AL;B
P6;09/10/2022;Senador Guiomard;AC;A
P6;09/10/2022;Camapuã;MS;A
P6;09/10/2022;Campo Largo;PR;A
P6;09/10/2022;Nova Guarita;MT;B
P6;09/10/2022;Forquilha;CE;A
P6;09/10/2022;Aracaju;SE;B
P6;09/10/2022;Curvelo;MG;A
P6;09/10/2022;Joaçaba;SC;B
P6;09/10/2022;Senador Guiomard;AC;B
P6;09/10/2022;Japaratinga;AL;B
P6;09/10/2022;Pracuúba;AP;B
P6;09/10/2022;Brasília;DF;A
P6;09/10/2022;Porto de Moz;PA;A
P6;09/10/2022;Água Branca;AL;A
P6;09/10/2022;Nísia Floresta;RN;B
P6;09/10/2022;Guadalupe;PI;A
P6;09/10/2022;Arame;MA;A
P6;09/10/2022;Marechal Deodoro;AL;B
P6;09/10/2022;Arraias;TO;B
P6;09/10/2022;Água Branca;PI;A
P6;09/10/2022;Araquari;SC;B
P6;09/10/2022;Vilhena;RO;A
P6;09/10/2022;São Mateus;ES;A
P6;09/10/2022;Monte Alegre de Minas;MG;B
P6;09/10/2022;Serra Negra do Norte;RN;B
P6;09/10/2022;Santo André;PB;B
P6;09/10/2022;Carmo;RJ;B
P6;09/10/2022;Axixá do Tocantins;TO;A
P6;09/10/2022;Umarizal;RN;A
P6;09/10/2022;Tanque do Piauí;PI;A
P6;09/10/2022;São Domingos do Capim;PA;A
P6;09/10/2022;Santa Rita;PB;B
P6;09/10/2022;Cotriguaçu;MT;B
P6;09/10/2022;Alto Longá;PI;A
P6;09/10/2022;Rio Largo;AL;B
P6;09/10/2022;Oiapoque;AP;B
P6;09/10/2022;Recife;PE;A
P6;09/10/2022;Cocos;BA;B
P6;09/10/2022;Almirante Tamandaré;PR;A
P6;09/10/2022;Rio Branco;AC;B
P6;09/10/2022;Indiaroba;SE;A
P6;09/10/2022;Caracol;MS;B
P6;09/10/2022;Macapá;AP;A
P6;09/10/2022;Formosa do Oeste;PR;B
P6;09/10/2022;Amapá do Maranhão;MA;A
P6;09/10/2022;Teresina;PI;A
P6;09/10/2022;Vila Valério;ES;B
P6;09/10/2022;Alto Alegre;RR;B
P6;09/10/2022;Novo Cabrais;RS;B
P6;09/10/2022;Rio Quente;GO;B
P6;09/10/2022;Rio de Janeiro;RJ;A
P6;09/10/2022;Itapeva;MG;B
P6;09/10/2022;Brasiléia;AC;A
P6;09/10/2022;Arroio dos Ratos;RS;B
P6;09/10/2022;Sete Quedas;MS;B
P6;09/10/2022;Porto Walter;AC;B
P6;09/10/2022;Ubá;MG;A
P6;09/10/2022;Aparecida do Taboado;MS;B
P6;09/10/2022;Belford Roxo;RJ;A
P6;09/10/2022;União da Vitória;PR;B
P6;09/10/2022;Nova Iguaçu;RJ;A
P6;09/10/2022;Rio Branco;AC;B
P6;09/10/2022;São Bernardo do Campo;SP;A
P6;09/10/2022;Junco do Seridó;PB;B
P6;09/10/2022;Aparecida do Rio Negro;TO;A
P6;09/10/2022;Limoeiro de Anadia;AL;A
P6;09/10/2022;Itaporã;MS;B
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;Sidrolândia;MS;A
P6;09/10/2022;Governador Valadares;MG;B
P6;09/10/2022;São Miguel do Oeste;SC;B
P6;09/10/2022;Palmitinho;RS;A
P6;09/10/2022;Cerquilho;SP;A
P6;09/10/2022;São Miguel Arcanjo;SP;B
P6;09/10/2022;Manaquiri;AM;B
P6;09/10/2022;Campos Lindos;TO;A
P6;09/10/2022;Salinas da Margarida;BA;A
P6;09/10/2022;Aquidabã;SE;A
P6;09/10/2022;Palmas;TO;A
P6;09/10/2022;Planalto;PR;B
P6;09/10/2022;Sud Mennucci;SP;A
P6;09/10/2022;Aquidabã;SE;A
P6;09/10/2022;Guajará-Mirim;RO;B
P6;09/10/2022;Salinas da Margarida;BA;A
P6;09/10/2022;Bayeux;PB;B
P6;09/10/2022;Pracuúba;AP;B
P6;09/10/2022;Denise;MT;B
P6;09/10/2022;Serra;ES;B
P6;09/10/2022;Capixaba;AC;B
P6;09/10/2022;Carutapera;MA;A
P6;09/10/2022;Itaguaçu;ES;A
P6;09/10/2022;General Carneiro;MT;B
P6;09/10/2022;Vespasiano;MG;B
P6;09/10/2022;Carazinho;RS;A
P6;09/10/2022;Manaquiri;AM;A
P6;09/10/2022;Praia Norte;TO;B
P6;09/10/2022;Suzano;SP;B
P6;09/10/2022;Camaçari;BA;A
P6;09/10/2022;São José dos Basílios;MA;A
P6;09/10/2022;Camapuã;MS;B
P6;09/10/2022;Barra do Garças;MT;A
P6;09/10/2022;Maceió;AL;A
P6;09/10/2022;Maringá;PR;B
P6;09/10/2022;São José dos Ramos;PB;A
P6;09/10/2022;Ji-Paraná;RO;A
P6;09/10/2022;Várzea Grande;MT;A
P6;09/10/2022;Flor do Sertão;SC;B
P6;09/10/2022;Rio Largo;AL;B
P6;09/10/2022;São José;SC;A
P6;09/10/2022;Piancó;PB;A
P6;09/10/2022;Elói Mendes;MG;A
P6;09/10/2022;Lucas do Rio Verde;MT;A
P6;09/10/2022;Mossoró;RN;A
P6;09/10/2022;Iracema;RR;B
P6;09/10/2022;Governador Archer;MA;A
P6;09/10/2022;Ji-Paraná;RO;A
P6;09/10/2022;Estiva Gerbi;SP;A
P6;09/10/2022;Parauapebas;PA;A
P6;09/10/2022;Itatiaiuçu;MG;B
P6;09/10/2022;Forquilha;CE;A
P6;09/10/2022;Mansidão;BA;A
P6;09/10/2022;Lábrea;AM;A
P6;09/10/2022;Maceió;AL;B
P6;09/10/2022;Mossoró;RN;B
P6;09/10/2022;Porto Walter;AC;B
P6;09/10/2022;Várzea Grande;MT;A
P6;09/10/2022;Peruíbe;SP;B
P6;09/10/2022;Fortaleza;CE;A
P6;09/10/2022;Andorinha;BA;B
P6;09/10/2022;Porto Walter;AC;B
P6;09/10/2022;Uberlândia;MG;B
P6;09/10/2022;Poções;BA;A
P6;09/10/2022;Aquidabã;SE;A
P6;09/10/2022;Águas Vermelhas;MG;A
P6;09/10/2022;Laranjal do Jari;AP;B
P6;09/10/2022;Vila Velha;ES;B
P6;09/10/2022;Costa Rica;MS;B
P6;09/10/2022;Parintins;AM;A
P6;09/10/2022;Aracaju;SE;B
P6;09/10/2022;São Joaquim;SC;A
P6;09/10/2022;Lima Campos;MA;A
P6;09/10/2022;Nossa Senhora do Socorro;SE;A
P6;09/10/2022;São Luiz;RR;B
P6;09/10/2022;São Pedro da Aldeia;RJ;A
P6;09/10/2022;Brasília;DF;A
P6;09/10/2022;São Paulo;SP;B
P6;09/10/2022;Paes Landim;PI;A
P6;09/10/2022;Camapuã;MS;B
P6;09/10/2022;Pimenta Bueno;RO;B
P6;09/10/2022;São José dos Basílios;MA;A
P6;09/10/2022;Maxaranguape;RN;B
P6;09/10/2022;Guarujá;SP;A
P6;09/10/2022;Bom Conselho;PE;B
P6;09/10/2022;Boa Vista;RR;B
P6;09/10/2022;Doutor Severiano;RN;A
P6;09/10/2022;Serra Nova Dourada;MT;B
P6;09/10/2022;Belmiro Braga;MG;B
P6;09/10/2022;Pedra Branca do Amapari;AP;A
P6;09/10/2022;Tamandaré;PE;A
P6;09/10/2022;Lagoa Vermelha;RS;B
P6;09/10/2022;Baixa Grande do Ribeiro;PI;B
P6;09/10/2022;Axixá do Tocantins;TO;A
P6;09/10/2022;Rio de Janeiro;RJ;B
P6;09/10/2022;Santana da Boa Vista;RS;A
P6;09/10/2022;Natal;RN;A
P6;09/10/2022;Fortaleza;CE;B
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;Talismã;TO;A
P6;09/10/2022;Guarantã do Norte;MT;B
P6;09/10/2022;Sinop;MT;A
P6;09/10/2022;São Domingos do Azeitão;MA;B
P6;09/10/2022;Ijuí;RS;B
P6;09/10/2022;Santa Luzia D'Oeste;RO;A
P6;09/10/2022;João Pessoa;PB;A
P6;09/10/2022;Muritiba;BA;A
P6;09/10/2022;Iguatu;PR;B
P6;09/10/2022;Boa Vista;RR;B
P6;09/10/2022;Marabá;PA;B
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;São Miguel Arcanjo;SP;A
P6;09/10/2022;Porto Velho;RO;B
P6;09/10/2022;Porciúncula;RJ;B
P6;09/10/2022;Bacurituba;MA;B
P6;09/10/2022;Portão;RS;A
P6;09/10/2022;Iracema;RR;A
P6;09/10/2022;Cascavel;CE;A
P6;09/10/2022;Rio das Ostras;RJ;B
P6;09/10/2022;Itapaci;GO;B
P6;09/10/2022;Timbaúba;PE;B
P6;09/10/2022;São Cristóvão;SE;A
P6;09/10/2022;Arraias;TO;B
P6;09/10/2022;Descalvado;SP;B
P6;09/10/2022;São José dos Pinhais;PR;B
P6;09/10/2022;Maceió;AL;B
P6;09/10/2022;Maceió;AL;A
P6;09/10/2022;Manaquiri;AM;A
P6;09/10/2022;Posse;GO;A
P6;09/10/2022;Alterosa;MG;B
P6;09/10/2022;Nossa Senhora do Socorro;SE;B
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;Paulista;PE;A
P6;09/10/2022;Guaraí;TO;B
P6;09/10/2022;Pirenópolis;GO;B
P6;09/10/2022;Vilhena;RO;A
P6;09/10/2022;Parnamirim;RN;A
P6;09/10/2022;Vila Valério;ES;A
P6;09/10/2022;Rio Branco;AC;B
P6;09/10/2022;Itajubá;MG;B
P6;09/10/2022;Sebastião Laranjeiras;BA;A
P6;09/10/2022;Balneário Camboriú;SC;B
P6;09/10/2022;Sucupira;TO;A
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;Vitória;ES;B
P6;09/10/2022;Ji-Paraná;RO;B
P6;09/10/2022;Pacatuba;CE;A
P6;09/10/2022;Anicuns;GO;B
P6;09/10/2022;São Miguel Arcanjo;SP;A
P6;09/10/2022;Ibirubá;RS;A
P6;09/10/2022;Cruzeiro do Sul;AC;B
P6;09/10/2022;Araguaçu;TO;B
P6;09/10/2022;Rio Branco;AC;A
P6;09/10/2022;Salinas da Margarida;BA;A
P6;09/10/2022;Rio das Ostras;RJ;B
P6;09/10/2022;Alterosa;MG;B
P6;09/10/2022;Agudos do Sul;PR;B
P6;09/10/2022;Mundo Novo;MS;B
P6;09/10/2022;Santa Cruz;RN;A
P6;09/10/2022;Barra do Bugres;MT;B
P6;09/10/2022;Iracema;RR;A
P6;09/10/2022;Doutor Severiano;RN;A
P6;09/10/2022;São José dos Basílios;MA;B
P6;09/10/2022;Águas Lindas de Goiás;GO;A
P6;09/10/2022;Jacaraú;PB;A
P6;09/10/2022;Porto Walter;AC;B
P6;09/10/2022;Lagoa de Dentro;PB;A
P6;09/10/2022;Sorriso;MT;A
P6;09/10/2022;Campina Grande;PB;B
P6;09/10/2022;Jacundá;PA;A
P6;09/10/2022;Aracaju;SE;B
P6;09/10/2022;Porto Walter;AC;B
P6;09/10/2022;Goiânia;GO;A
P6;09/10/2022;Santa Luzia do Norte;AL;A
P6;09/10/2022;Santo Antônio de Lisboa;PI;A
P6;09/10/2022;Urutaí;GO;A
P6;09/10/2022;Ipixuna do Pará;PA;B
P6;09/10/2022;Goiana;PE;B
P6;09/10/2022;Ipatinga;MG;B
P6;09/10/2022;Rio Branco;AC;A
P6;09/10/2022;Alto Alegre;RR;B
P6;09/10/2022;Forquilha;CE;A
P6;09/10/2022;Laranjal do Jari;AP;B
P6;09/10/2022;União;PI;A
P6;09/10/2022;Amparo do São Francisco;SE;A
P6;09/10/2022;Matriz de Camaragibe;AL;B
P6;09/10/2022;Anápolis;GO;B
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;União;PI;A
P6;09/10/2022;São João de Meriti;RJ;B
P6;09/10/2022;Leopoldo de Bulhões;GO;A
P6;09/10/2022;Bayeux;PB;B
P6;09/10/2022;Nova Mamoré;RO;B
P6;09/10/2022;Nerópolis;GO;B
P6;09/10/2022;Uberlândia;MG;A
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;Anajás;PA;A
P6;09/10/2022;Macapá;AP;A
P6;09/10/2022;Senador Guiomard;AC;A
P6;09/10/2022;Caldeirão Grande do Piauí;PI;A
P6;09/10/2022;Caiçara do Rio do Vento;RN;A
P6;09/10/2022;Cacoal;RO;A
P6;09/10/2022;São Paulo;SP;A
P6;09/10/2022;Alto Alegre;RR;B
P6;09/10/2022;Porto Walter;AC;A
P6;09/10/2022;São José dos Campos;SP;B
P6;09/10/2022;Vila Valério;ES;B
P6;09/10/2022;Piên;PR;B
P6;09/10/2022;Catalão;GO;B
P6;09/10/2022;Pinheiros;ES;A
P6;09/10/2022;Biguaçu;SC;A
P6;09/10/2022;Salvador;BA;A
P6;09/10/2022;Campo Grande;MS;B
P6;09/10/2022;Ubaporanga;MG;B
P6;09/10/2022;Maués;AM;A
P6;09/10/2022;Alto Longá;PI;A
P6;09/10/2022;Baianópolis;BA;A
P6;09/10/2022;Nova Mamoré;RO;B
P6;09/10/2022;Panelas;PE;B
P6;09/10/2022;Matupá;MT;B
P6;09/10/2022;Água Branca;AL;B
P6;09/10/2022;Rondonópolis;MT;B
P6;09/10/2022;Novo Repartimento;PA;A
P6;09/10/2022;Rio das Ostras;RJ;B
P6;09/10/2022;Colônia do Gurguéia;PI;A
P6;09/10/2022;Ipojuca;PE;A
P6;09/10/2022;Santana;AP;B
P6;09/10/2022;Aracaju;SE;A
P6;09/10/2022;Campina Grande;PB;A
P6;09/10/2022;Ribeirão;PE;A
P6;09/10/2022;Catunda;CE;A
P6;09/10/2022;Rio de Janeiro;RJ;A
P6;09/10/2022;Escada;PE;B
P6;09/10/2022;Campo Grande;MS;A
P6;09/10/2022;Cafarnaum;BA;A
P6;09/10/2022;Boqueirão do Piauí;PI;A
P6;09/10/2022;Terenos;MS;A
P6;09/10/2022;Mundo Novo;MS;B
P6;09/10/2022;Boa Vista;RR;B
P6;09/10/2022;Pedra Branca do Amapari;AP;B
P6;09/10/2022;Ouro Preto do Oeste;RO;A
P6;09/10/2022;Maracanaú;CE;B
P6;09/10/2022;Porto Velho;RO;B
P6;09/10/2022;Jordão;AC;B
P6;09/10/2022;Cabo Frio;RJ;B
P6;09/10/2022;São João dos Patos;MA;A
P6;09/10/2022;Taguatinga;TO;B
P6;09/10/2022;Toledo;PR;B
P6;09/10/2022;Mirandiba;PE;A
P6;09/10/2022;São João da Ponta;PA;A
P6;09/10/2022;São José do Povo;MT;A
P6;09/10/2022;Caruaru;PE;A
P6;09/10/2022;Três Lagoas;MS;B
P6;09/10/2022;Catalão;GO;B
P6;09/10/2022;Fortaleza;CE;A
P6;09/10/2022;Serra Nova Dourada;MT;B
P6;09/10/2022;João Pessoa;PB;B
P6;09/10/2022;Cabixi;RO;A
P6;09/10/2022;Manaus;AM;A
P6;09/10/2022;Brotas de Macaúbas;BA;A
P6;09/10/2022;Castro;PR;A
P6;09/10/2022;São Luiz;RR;A
P6;09/10/2022;Santa Maria do Cambucá;PE;A
P6;09/10/2022;Conceição do Lago-Açu;MA;A
P6;09/10/2022;Casinhas;PE;B
P6;09/10/2022;Laranjal do Jari;AP;B
P6;09/10/2022;Rio Branco;AC;B
P6;09/10/2022;Douradina;MS;B
P6;09/10/2022;Fortaleza;CE;A
P6;09/10/2022;Valparaíso de Goiás;GO;A
P6;09/10/2022;Palestina do Pará;PA;A
P6;09/10/2022;Manaus;AM;B
P6;09/10/2022;Abreulândia;TO;B
P6;09/10/2022;Teresina;PI;A
P6;09/10/2022;Rio dos Cedros;SC;B
P6;09/10/2022;Brasília;DF;A
P6;09/10/2022;Caxias do Sul;RS;A
P6;09/10/2022;Juiz de Fora;MG;B
P6;09/10/2022;Rio Branco;AC;B
P6;09/10/2022;Vila Velha;ES;A
P6;09/10/2022;Curitiba;PR;A
P6;09/10/2022;Serra Talhada;PE;A
P6;09/10/2022;Guariba;SP;A
P6;09/10/2022;Rio Branco;AC;A
P6;09/10/2022;Sarandi;PR;A
P6;09/10/2022;Aiquara;BA;A
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;Rio Branco;AC;A
P6;09/10/2022;Rio das Ostras;RJ;B
P6;09/10/2022;Santo Antônio do Palma;RS;B
P6;09/10/2022;Janaúba;MG;A
P6;09/10/2022;Camalaú;PB;A
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;Rio de Janeiro;RJ;A
P6;09/10/2022;Pradópolis;SP;B
P6;09/10/2022;Cabo de Santo Agostinho;PE;B
P6;09/10/2022;Carutapera;MA;A
P6;09/10/2022;Coromandel;MG;B
P6;09/10/2022;Cacoal;RO;B
P6;09/10/2022;Angélica;MS;A
P6;09/10/2022;Cabaceiras;PB;B
P6;09/10/2022;Anadia;AL;A
P6;09/10/2022;Limoeiro de Anadia;AL;B
P6;09/10/2022;Uberlândia;MG;B
P6;09/10/2022;São José do Calçado;ES;B
P6;09/10/2022;Salinas da Margarida;BA;B
P6;09/10/2022;Salvador;BA;A
P6;09/10/2022;Bonito;PA;B
P6;09/10/2022;Diamantino;MT;A
P6;09/10/2022;Valença;BA;A
P6;09/10/2022;Icapuí;CE;B
P6;09/10/2022;Simões;PI;A
P6;09/10/2022;São Miguel do Gostoso;RN;A
P6;09/10/2022;Tanque do Piauí;PI;B
P6;09/10/2022;Itaituba;PA;A
P6;09/10/2022;Olinda;PE;A
P6;09/10/2022;Lajes Pintadas;RN;A
P6;09/10/2022;Bannach;PA;A
P6;09/10/2022;Feira da Mata;BA;B
P6;09/10/2022;Goiânia;GO;B
P6;09/10/2022;Gurupi;TO;B
P6;09/10/2022;Marabá;PA;A
P6;09/10/2022;Mossoró;RN;A
P6;09/10/2022;Barra Mansa;RJ;B
P6;09/10/2022;Lacerdópolis;SC;A
P6;09/10/2022;Fortaleza;CE;A
P6;09/10/2022;Maceió;AL;B
P6;09/10/2022;Serra Nova Dourada;MT;B
P6;09/10/2022;Barcarena;PA;A
P6;09/10/2022;Joaçaba;SC;A
P6;09/10/2022;Santa Maria do Tocantins;TO;A
P6;09/10/2022;Teresina;PI;A
P6;09/10/2022;Itanagra;BA;A
P6;09/10/2022;Jandaíra;BA;A
P6;09/10/2022;Campinas;SP;B
P6;09/10/2022;Rio de Janeiro;RJ;A
P6;09/10/2022;Mossoró;RN;A
P6;09/10/2022;Aperibé;RJ;B
P6;09/10/2022;Lagoa Dourada;MG;B
P6;09/10/2022;Rio das Ostras;RJ;A
P6;09/10/2022;Palmas;TO;B
P6;09/10/2022;Canguçu;RS;A
P6;09/10/2022;São Paulo;SP;B
P6;09/10/2022;Serra Negra do Norte;RN;A
P6;09/10/2022;Turvânia;GO;B
P6;09/10/2022;Rio das Ostras;RJ;A
P6;09/10/2022;Rio das Ostras;RJ;A
P6;09/10/2022;Mossoró;RN;B
P6;09/10/2022;Ariquemes;RO;B
P6;09/10/2022;Cabaceiras;PB;A
P6;09/10/2022;Magalhães Barata;PA;A
P6;09/10/2022;Boa Vista;RR;B
P6;09/10/2022;Cabixi;RO;B
P6;09/10/2022;Macaé;RJ;B
P6;09/10/2022;Joinville;SC;B
P6;09/10/2022;Zé Doca;MA;B
P6;09/10/2022;Macapá;AP;A
P6;09/10/2022;Aiquara;BA;A
P6;09/10/2022;Anicuns;GO;B
P6;09/10/2022;Itumbiara;GO;B
P6;09/10/2022;Conceição do Araguaia;PA;A
P6;09/10/2022;Serra;ES;B
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;Jordão;AC;B
P6;09/10/2022;Recife;PE;B
P6;09/10/2022;Maceió;AL;A
P6;09/10/2022;Nossa Senhora de Lourdes;SE;A
P6;09/10/2022;Marianópolis do Tocantins;TO;A
P6;09/10/2022;Rio Branco;AC;A
P6;09/10/2022;Barra dos Coqueiros;SE;A
P6;09/10/2022;Cajazeiras;PB;A
P6;09/10/2022;Jericó;PB;A
P6;09/10/2022;Itaperuçu;PR;B
P6;09/10/2022;São Miguel do Fidalgo;PI;A
P6;09/10/2022;Eldorado;MS;B
P6;09/10/2022;São João do Soter;MA;A
P6;09/10/2022;Cachoeira do Sul;RS;A
P6;09/10/2022;Erechim;RS;A
P6;09/10/2022;Brasília;DF;A
P6;09/10/2022;Petrolândia;PE;A
P6;09/10/2022;Brasília;DF;A
P6;09/10/2022;Salinas da Margarida;BA;A
P6;09/10/2022;Cachoeiro de Itapemirim;ES;B
P6;09/10/2022;Curitiba;PR;B
P6;09/10/2022;Rio de Janeiro;RJ;A
P6;09/10/2022;Estação;RS;B
P6;09/10/2022;Portão;RS;A
P6;09/10/2022;Carauari;AM;B
P6;09/10/2022;Aracaju;SE;A
P6;09/10/2022;Riacho de Santana;RN;B
P6;09/10/2022;Laranjal do Jari;AP;B
P6;09/10/2022;Brejo Grande;SE;A
P6;09/10/2022;Vitória do Mearim;MA;A
P6;09/10/2022;Iranduba;AM;A
P6;09/10/2022;Goiatins;TO;B
P6;09/10/2022;Palmas;TO;A
P6;09/10/2022;Rio das Ostras;RJ;A
P6;09/10/2022;São Luiz;RR;B
P6;09/10/2022;Brejetuba;ES;A
P6;09/10/2022;Tarauacá;AC;A
P6;09/10/2022;Rondolândia;MT;A
P6;09/10/2022;Barra do Piraí;RJ;B
P6;09/10/2022;Madalena;CE;A
P6;09/10/2022;Zé Doca;MA;A
P6;09/10/2022;Alto Alegre;RR;A
P6;09/10/2022;São Joaquim;SC;B
P6;09/10/2022;Camapuã;MS;A
P6;09/10/2022;Xapuri;AC;B
P6;09/10/2022;Eldorado;MS;A
P6;09/10/2022;São Miguel Arcanjo;SP;B
P6;09/10/2022;São Bento;PB;A
P6;09/10/2022;Belém;PB;A
P6;09/10/2022;Consolação;MG;A
P6;09/10/2022;Fraiburgo;SC;B
P6;09/10/2022;Ponte Branca;MT;A
P6;09/10/2022;Pedra Branca do Amapari;AP;A
P6;09/10/2022;Alto Paraíso;RO;B
P6;09/10/2022;Manaus;AM;A
P6;09/10/2022;Imperatriz;MA;A
P6;09/10/2022;Manaus;AM;A
P6;09/10/2022;Poço Verde;SE;A
P6;09/10/2022;Lages;SC;A
P6;09/10/2022;Arapiraca;AL;A
P6;09/10/2022;Conceição do Mato Dentro;MG;A
P6;09/10/2022;Erechim;RS;A
P6;09/10/2022;Porto Belo;SC;B
P6;09/10/2022;Algodão de Jandaíra;PB;A
P6;09/10/2022;Anajás;PA;A
P6;09/10/2022;Amontada;CE;B
P6;09/10/2022;Porto Walter;AC;B
P6;09/10/2022;Brasília;DF;B
P6;09/10/2022;Barcarena;PA;A
P6;09/10/2022;Camalaú;PB;A
P6;09/10/2022;Rolante;RS;B
P6;09/10/2022;Jericó;PB;B
P6;09/10/2022;Terra Boa;PR;B
P6;09/10/2022;Manaus;AM;A
P6;09/10/2022;Belém;PA;A
